3#__tn,3$__tt,5$__idx,1$__cid
idx__1749,tt__integrating_dynamicallyfetched_external_information_into_a_dbms_for_semistructured_data,1,1.0
tt__integrating_dynamicallyfetched_external_information_into_a_dbms_for_semistructured_data,cid__title,1.0,1
idx__1749,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1749,tn__1997,1,1
tn__1997,cid__year,1,1
idx__1750,tt__r_mcclatchey,1,1.0
tt__r_mcclatchey,cid__author_1,1.0,1
idx__1750,tt__g_vossen,1,1.0
tt__g_vossen,cid__author_2,1.0,1
idx__1750,tt__workshop_on_workflow_management_in_scientific_and_engineering_applicationsreport,1,1.0
tt__workshop_on_workflow_management_in_scientific_and_engineering_applicationsreport,cid__title,1.0,1
idx__1750,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1750,tn__1997,1,1
tn__1997,cid__year,1,1
idx__1751,tt__svetlozer_nestorov,1,1.0
tt__svetlozer_nestorov,cid__author_1,1.0,1
idx__1751,tt__serge_abiteboul,1,1.0
tt__serge_abiteboul,cid__author_2,1.0,1
idx__1751,tt__rajeev_motwani,1,1.0
tt__rajeev_motwani,cid__author_3,1.0,1
idx__1751,tt__inferring_structure_in_semistructured_data,1,1.0
tt__inferring_structure_in_semistructured_data,cid__title,1.0,1
idx__1751,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1751,tn__1997,1,1
tn__1997,cid__year,1,1
idx__1752,tt__dan_suciu,1,1.0
tt__dan_suciu,cid__author_1,1.0,1
idx__1752,tt__management_of_semistructured_data,1,1.0
tt__management_of_semistructured_data,cid__title,1.0,1
idx__1752,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1752,tn__1997,1,1
tn__1997,cid__year,1,1
idx__1753,tt__brigitta_k246nigries,1,1.0
tt__brigitta_k246nigries,cid__author_1,1.0,1
idx__1753,tt__peter_c_lockermann,1,1.0
tt__peter_c_lockermann,cid__author_2,1.0,1
idx__1753,tt__research_in_databases_and_dataintensive_applications_computer_science_dept_and_fi_university_of_karlsruhe,1,1.0
tt__research_in_databases_and_dataintensive_applications_computer_science_dept_and_fi_university_of_karlsruhe,cid__title,1.0,1
idx__1753,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1753,tn__1997,1,1
tn__1997,cid__year,1,1
idx__1754,tt__paolo_atzeni,1,1.0
tt__paolo_atzeni,cid__author_1,1.0,1
idx__1754,tt__giansalvatore_mecca,1,1.0
tt__giansalvatore_mecca,cid__author_2,1.0,1
idx__1754,tt__paolo_merialdo,1,1.0
tt__paolo_merialdo,cid__author_3,1.0,1
idx__1754,tt__semistructured_and_structured_data_in_the_web_going_back_and_forth,1,1.0
tt__semistructured_and_structured_data_in_the_web_going_back_and_forth,cid__title,1.0,1
idx__1754,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1754,tn__1997,1,1
tn__1997,cid__year,1,1
idx__1755,tt__naveen_ashish,1,1.0
tt__naveen_ashish,cid__author_1,1.0,1
idx__1755,tt__craig_a_knoblock,1,1.0
tt__craig_a_knoblock,cid__author_2,1.0,1
idx__1755,tt__wrapper_generation_for_semistructured_internet_sources,1,1.0
tt__wrapper_generation_for_semistructured_internet_sources,cid__title,1.0,1
idx__1755,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1755,tn__1997,1,1
tn__1997,cid__year,1,1
idx__1756,tt__avi_silberschatz,1,1.0
tt__avi_silberschatz,cid__author_1,1.0,1
idx__1756,tt__stan_zdonik,1,1.0
tt__stan_zdonik,cid__author_2,1.0,1
idx__1756,tt__database_systemsbreaking_out_of_the_box,1,1.0
tt__database_systemsbreaking_out_of_the_box,cid__title,1.0,1
idx__1756,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1756,tn__1997,1,1
tn__1997,cid__year,1,1
idx__1757,tt__nenad_a_jukic,1,1.0
tt__nenad_a_jukic,cid__author_1,1.0,1
idx__1757,tt__susan_v_vrbsky,1,1.0
tt__susan_v_vrbsky,cid__author_2,1.0,1
idx__1757,tt__asserting_beliefs_in_mls_relational_models,1,1.0
tt__asserting_beliefs_in_mls_relational_models,cid__title,1.0,1
idx__1757,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1757,tn__1997,1,1
tn__1997,cid__year,1,1
idx__1758,tt__jason_mchugh,1,1.0
tt__jason_mchugh,cid__author_1,1.0,1
idx__1758,tt__serge_abiteboul,1,1.0
tt__serge_abiteboul,cid__author_2,1.0,1
idx__1758,tt__roy_goldman,1,1.0
tt__roy_goldman,cid__author_3,1.0,1
idx__1758,tt__dallas_quass,1,1.0
tt__dallas_quass,cid__author_4,1.0,1
idx__1758,tt__lore_a_database_management_system_for_semistructured_data,1,1.0
tt__lore_a_database_management_system_for_semistructured_data,cid__title,1.0,1
idx__1758,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1758,tn__1997,1,1
tn__1997,cid__year,1,1
idx__1759,tt__krithi_ramamritham,1,1.0
tt__krithi_ramamritham,cid__author_1,1.0,1
idx__1759,tt__nandit_soparkar,1,1.0
tt__nandit_soparkar,cid__author_2,1.0,1
idx__1759,tt__report_on_dart_96_databases_active_and_realtime_concepts_meet_practice,1,1.0
tt__report_on_dart_96_databases_active_and_realtime_concepts_meet_practice,cid__title,1.0,1
idx__1759,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1759,tn__1997,1,1
tn__1997,cid__year,1,1
idx__1760,tt__arnon_rosenthal,1,1.0
tt__arnon_rosenthal,cid__author_1,1.0,1
idx__1760,tt__where_will_object_technology_drive_data_administration,1,1.0
tt__where_will_object_technology_drive_data_administration,cid__title,1.0,1
idx__1760,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1760,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1761,tt__philip_a_bernstein,1,1.0
tt__philip_a_bernstein,cid__author_1,1.0,1
idx__1761,tt__repositories_and_object_oriented_databases,1,1.0
tt__repositories_and_object_oriented_databases,cid__title,1.0,1
idx__1761,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1761,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1762,tt__jiawei_han,1,1.0
tt__jiawei_han,cid__author_1,1.0,1
idx__1762,tt__towards_online_analytical_mining_in_large_databases,1,1.0
tt__towards_online_analytical_mining_in_large_databases,cid__title,1.0,1
idx__1762,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1762,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1763,tt__franz_baader,1,1.0
tt__franz_baader,cid__author_1,1.0,1
idx__1763,tt__manfred_a_jeusfeld,1,1.0
tt__manfred_a_jeusfeld,cid__author_2,1.0,1
idx__1763,tt__werner_nutt,1,1.0
tt__werner_nutt,cid__author_3,1.0,1
idx__1763,tt__intelligent_access_to_heterogeneous_information_sources_report_on_the_4th_workshop_on_knowledge_representation_meets_databases,1,1.0
tt__intelligent_access_to_heterogeneous_information_sources_report_on_the_4th_workshop_on_knowledge_representation_meets_databases,cid__title,1.0,1
idx__1763,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1763,tn__1997,1,1
tn__1997,cid__year,1,1
idx__1764,tt__vassilis_j_tsotras,1,1.0
tt__vassilis_j_tsotras,cid__author_1,1.0,1
idx__1764,tt__christian_s_jensen,1,1.0
tt__christian_s_jensen,cid__author_2,1.0,1
idx__1764,tt__richard_thomas_snodgrass,1,1.0
tt__richard_thomas_snodgrass,cid__author_3,1.0,1
idx__1764,tt__an_extensible_notation_for_spatiotemporal_index_queries,1,1.0
tt__an_extensible_notation_for_spatiotemporal_index_queries,cid__title,1.0,1
idx__1764,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1764,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1765,tt__chialin_chang,1,1.0
tt__chialin_chang,cid__author_1,1.0,1
idx__1765,tt__anurag_acharya,1,1.0
tt__anurag_acharya,cid__author_2,1.0,1
idx__1765,tt__alan_sussman,1,1.0
tt__alan_sussman,cid__author_3,1.0,1
idx__1765,tt__joel_saltz,1,1.0
tt__joel_saltz,cid__author_4,1.0,1
idx__1765,tt__t2_a_customizable_parallel_database_for_multidimensional_data,1,1.0
tt__t2_a_customizable_parallel_database_for_multidimensional_data,cid__title,1.0,1
idx__1765,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1765,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1766,tt__pinar_koksal,1,1.0
tt__pinar_koksal,cid__author_1,1.0,1
idx__1766,tt__sena_nural_arpinar,1,1.0
tt__sena_nural_arpinar,cid__author_2,1.0,1
idx__1766,tt__asuman_dogac,1,1.0
tt__asuman_dogac,cid__author_3,1.0,1
idx__1766,tt__workflow_history_management,1,1.0
tt__workflow_history_management,cid__title,1.0,1
idx__1766,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1766,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1767,tt__frank_manola,1,1.0
tt__frank_manola,cid__author_1,1.0,1
idx__1767,tt__towards_a_richer_web_object_model,1,1.0
tt__towards_a_richer_web_object_model,cid__title,1.0,1
idx__1767,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1767,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1768,tt__nick_roussopoulos,1,1.0
tt__nick_roussopoulos,cid__author_1,1.0,1
idx__1768,tt__materialized_views_and_data_warehouses,1,1.0
tt__materialized_views_and_data_warehouses,cid__title,1.0,1
idx__1768,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1768,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1769,tt__bradley_f_burton,1,1.0
tt__bradley_f_burton,cid__author_1,1.0,1
idx__1769,tt__victor_w_marek,1,1.0
tt__victor_w_marek,cid__author_2,1.0,1
idx__1769,tt__applications_of_java_programming_language_to_database_management,1,1.0
tt__applications_of_java_programming_language_to_database_management,cid__title,1.0,1
idx__1769,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1769,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1770,tt__stella_gatziu,1,1.0
tt__stella_gatziu,cid__author_1,1.0,1
idx__1770,tt__arne_koschel,1,1.0
tt__arne_koschel,cid__author_2,1.0,1
idx__1770,tt__g252nter_von_b252ltzingsloewen,1,1.0
tt__g252nter_von_b252ltzingsloewen,cid__author_3,1.0,1
idx__1770,tt__hans_fritschi,1,1.0
tt__hans_fritschi,cid__author_4,1.0,1
idx__1770,tt__unbundling_active_functionality,1,1.0
tt__unbundling_active_functionality,cid__title,1.0,1
idx__1770,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1770,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1771,tt__chan_man_kuok,1,1.0
tt__chan_man_kuok,cid__author_1,1.0,1
idx__1771,tt__ada_fu,1,1.0
tt__ada_fu,cid__author_2,1.0,1
idx__1771,tt__man_hon_wong,1,1.0
tt__man_hon_wong,cid__author_3,1.0,1
idx__1771,tt__mining_fuzzy_association_rules_in_databases,1,1.0
tt__mining_fuzzy_association_rules_in_databases,cid__title,1.0,1
idx__1771,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1771,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1772,tt__peter_dadam,1,1.0
tt__peter_dadam,cid__author_1,1.0,1
idx__1772,tt__wolfgang_klas,1,1.0
tt__wolfgang_klas,cid__author_2,1.0,1
idx__1772,tt__the_database_and_information_system_research_group_at_the_university_of_ulm,1,1.0
tt__the_database_and_information_system_research_group_at_the_university_of_ulm,cid__title,1.0,1
idx__1772,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1772,tn__1997,1,1
tn__1997,cid__year,1,1
idx__1773,tt__akmal_b_chaudhri,1,1.0
tt__akmal_b_chaudhri,cid__author_1,1.0,1
idx__1773,tt__workshop_report_on_experiences_using_object_data_management_in_the_realworld,1,1.0
tt__workshop_report_on_experiences_using_object_data_management_in_the_realworld,cid__title,1.0,1
idx__1773,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1773,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1774,tt__ron_musick,1,1.0
tt__ron_musick,cid__author_1,1.0,1
idx__1774,tt__chris_miller,1,1.0
tt__chris_miller,cid__author_2,1.0,1
idx__1774,tt__report_on_the_second_ieee_metadata_conference_metadata_97,1,1.0
tt__report_on_the_second_ieee_metadata_conference_metadata_97,cid__title,1.0,1
idx__1774,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1774,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1775,tt__praveen_seshadri,1,1.0
tt__praveen_seshadri,cid__author_1,1.0,1
idx__1775,tt__predator_a_resource_for_database_research,1,1.0
tt__predator_a_resource_for_database_research,cid__title,1.0,1
idx__1775,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__1775,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1776,tt__sophie_cluet,1,1.0
tt__sophie_cluet,cid__author_1,1.0,1
idx__1776,tt__claude_delobel,1,1.0
tt__claude_delobel,cid__author_2,1.0,1
idx__1776,tt__j233r466me_sim233on,1,1.0
tt__j233r466me_sim233on,cid__author_3,1.0,1
idx__1776,tt__katarzyna_smaga,1,1.0
tt__katarzyna_smaga,cid__author_4,1.0,1
idx__1776,tt__your_mediators_need_data_conversion,1,1.0
tt__your_mediators_need_data_conversion,cid__title,1.0,1
idx__1776,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__1776,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1777,tt__k_v_ravi_kanth,1,1.0
tt__k_v_ravi_kanth,cid__author_1,1.0,1
idx__1777,tt__divyakant_agrawal,1,1.0
tt__divyakant_agrawal,cid__author_2,1.0,1
idx__1777,tt__ambuj_singh,1,1.0
tt__ambuj_singh,cid__author_3,1.0,1
idx__1777,tt__dimensionality_reduction_for_similarity_searching_in_dynamic_databases,1,1.0
tt__dimensionality_reduction_for_similarity_searching_in_dynamic_databases,cid__title,1.0,1
idx__1777,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__1777,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1778,tt__thomas_seidl,1,1.0
tt__thomas_seidl,cid__author_1,1.0,1
idx__1778,tt__hanspeter_kriegel,1,1.0
tt__hanspeter_kriegel,cid__author_2,1.0,1
idx__1778,tt__optimal_multistep_knearest_neighbor_search,1,1.0
tt__optimal_multistep_knearest_neighbor_search,cid__title,1.0,1
idx__1778,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__1778,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1779,tt__stefan_berchtold,1,1.0
tt__stefan_berchtold,cid__author_1,1.0,1
idx__1779,tt__christian_b246hm,1,1.0
tt__christian_b246hm,cid__author_2,1.0,1
idx__1779,tt__hanspeter_kriegal,1,1.0
tt__hanspeter_kriegal,cid__author_3,1.0,1
idx__1779,tt__the_pyramidtechnique_towards_breaking_the_curse_of_dimensionality,1,1.0
tt__the_pyramidtechnique_towards_breaking_the_curse_of_dimensionality,cid__title,1.0,1
idx__1779,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__1779,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1780,tt__tolga_urhan,1,1.0
tt__tolga_urhan,cid__author_1,1.0,1
idx__1780,tt__michael_j_franklin,1,1.0
tt__michael_j_franklin,cid__author_2,1.0,1
idx__1780,tt__laurent_amsaleg,1,1.0
tt__laurent_amsaleg,cid__author_3,1.0,1
idx__1780,tt__costbased_query_scrambling_for_initial_delays,1,1.0
tt__costbased_query_scrambling_for_initial_delays,cid__title,1.0,1
idx__1780,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__1780,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1781,tt__bj246rn_t_j243nsson,1,1.0
tt__bj246rn_t_j243nsson,cid__author_1,1.0,1
idx__1781,tt__michael_j_franklin,1,1.0
tt__michael_j_franklin,cid__author_2,1.0,1
idx__1781,tt__divesh_srivastava,1,1.0
tt__divesh_srivastava,cid__author_3,1.0,1
idx__1781,tt__interaction_of_query_evaluation_and_buffer_management_for_information_retrieval,1,1.0
tt__interaction_of_query_evaluation_and_buffer_management_for_information_retrieval,cid__title,1.0,1
idx__1781,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__1781,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1782,tt__navin_kabra,1,1.0
tt__navin_kabra,cid__author_1,1.0,1
idx__1782,tt__david_j_dewitt,1,1.0
tt__david_j_dewitt,cid__author_2,1.0,1
idx__1782,tt__efficient_midquery_reoptimization_of_suboptimal_query_execution_plans,1,1.0
tt__efficient_midquery_reoptimization_of_suboptimal_query_execution_plans,cid__title,1.0,1
idx__1782,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__1782,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1783,tt__rakesh_agrawal,1,1.0
tt__rakesh_agrawal,cid__author_1,1.0,1
idx__1783,tt__johannes_gehrke,1,1.0
tt__johannes_gehrke,cid__author_2,1.0,1
idx__1783,tt__dimitrios_gunopulos,1,1.0
tt__dimitrios_gunopulos,cid__author_3,1.0,1
idx__1783,tt__prabhakar_raghavan,1,1.0
tt__prabhakar_raghavan,cid__author_4,1.0,1
idx__1783,tt__automatic_subspace_clustering_of_high_dimensional_data_for_data_mining_applications,1,1.0
tt__automatic_subspace_clustering_of_high_dimensional_data_for_data_mining_applications,cid__title,1.0,1
idx__1783,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__1783,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1784,tt__roberto_j_bayardo,1,1.0
tt__roberto_j_bayardo,cid__author_1,1.0,1
idx__1784,tt__jr,1,1.0
tt__jr,cid__author_2,1.0,1
idx__1784,tt__efficiently_mining_long_patterns_from_databases,1,1.0
tt__efficiently_mining_long_patterns_from_databases,cid__title,1.0,1
idx__1784,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__1784,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1785,tt__sudipto_guha,1,1.0
tt__sudipto_guha,cid__author_1,1.0,1
idx__1785,tt__rajeev_rastogi,1,1.0
tt__rajeev_rastogi,cid__author_2,1.0,1
idx__1785,tt__kyuseok_shim,1,1.0
tt__kyuseok_shim,cid__author_3,1.0,1
idx__1785,tt__cure_an_efficient_clustering_algorithm_for_large_databases,1,1.0
tt__cure_an_efficient_clustering_algorithm_for_large_databases,cid__title,1.0,1
idx__1785,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__1785,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1786,tt__mitch_cherniack,1,1.0
tt__mitch_cherniack,cid__author_1,1.0,1
idx__1786,tt__stan_zdonik,1,1.0
tt__stan_zdonik,cid__author_2,1.0,1
idx__1786,tt__changing_the_rules_transformations_for_rulebased_optimizers,1,1.0
tt__changing_the_rules_transformations_for_rulebased_optimizers,cid__title,1.0,1
idx__1786,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__1786,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1787,tt__leonidas_fegaras,1,1.0
tt__leonidas_fegaras,cid__author_1,1.0,1
idx__1787,tt__query_unnesting_in_objectoriented_databases,1,1.0
tt__query_unnesting_in_objectoriented_databases,cid__title,1.0,1
idx__1787,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__1787,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1788,tt__jun_rao,1,1.0
tt__jun_rao,cid__author_1,1.0,1
idx__1788,tt__kenneth_a_ross,1,1.0
tt__kenneth_a_ross,cid__author_2,1.0,1
idx__1788,tt__reusing_invariants_a_new_strategy_for_correlated_queries,1,1.0
tt__reusing_invariants_a_new_strategy_for_correlated_queries,cid__title,1.0,1
idx__1788,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__1788,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1789,tt__takahiko_shintani,1,1.0
tt__takahiko_shintani,cid__author_1,1.0,1
idx__1789,tt__masaru_kitsuregawa,1,1.0
tt__masaru_kitsuregawa,cid__author_2,1.0,1
idx__1789,tt__parallel_mining_algorithms_for_generalized_association_rules_with_classification_hierarchy,1,1.0
tt__parallel_mining_algorithms_for_generalized_association_rules_with_classification_hierarchy,cid__title,1.0,1
idx__1789,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__1789,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1790,tt__raymond_t_ng,1,1.0
tt__raymond_t_ng,cid__author_1,1.0,1
idx__1790,tt__laks_v_s_lakshmanan,1,1.0
tt__laks_v_s_lakshmanan,cid__author_2,1.0,1
idx__1790,tt__jiawei_han,1,1.0
tt__jiawei_han,cid__author_3,1.0,1
idx__1790,tt__alex_pang,1,1.0
tt__alex_pang,cid__author_4,1.0,1
idx__1790,tt__exploratory_mining_and_pruning_optimizations_of_constrained_associations_rules,1,1.0
tt__exploratory_mining_and_pruning_optimizations_of_constrained_associations_rules,cid__title,1.0,1
idx__1790,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__1790,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1791,tt__dick_tsur,1,1.0
tt__dick_tsur,cid__author_1,1.0,1
idx__1791,tt__jeffrey_d_ullman,1,1.0
tt__jeffrey_d_ullman,cid__author_2,1.0,1
idx__1791,tt__serge_abiteboul,1,1.0
tt__serge_abiteboul,cid__author_3,1.0,1
idx__1791,tt__chris_clifton,1,1.0
tt__chris_clifton,cid__author_4,1.0,1
idx__1791,tt__query_flocks_a_generalization_of_associationrule_mining,1,1.0
tt__query_flocks_a_generalization_of_associationrule_mining,cid__title,1.0,1
idx__1791,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__1791,tn__1998,1,1
tn__1998,cid__year,1,1
idx__1792,tt__cheeyong_chan,1,1.0
tt__cheeyong_chan,cid__author_1,1.0,1
idx__1792,tt__yannis_e_ioannidis,1,1.0
tt__yannis_e_ioannidis,cid__author_2,1.0,1
idx__1792,tt__bitmap_index_design_and_evaluation,1,1.0
