3#__tn,3$__tt,5$__idx,1$__cid
idx__2627,tt__peachtree_r_compatible_continuous_checksaccounting_for_windows_versions_357_0,1,1.0
tt__peachtree_r_compatible_continuous_checksaccounting_for_windows_versions_357_0,cid__1_title,1.0,1
idx__2628,tn__200,1,1
tn__200,cid__1_price,1,1
idx__2628,tt__quickbooks_r,1,1.0
tt__quickbooks_r,cid__1_title,1.0,1
idx__2629,tn__81,1,1
tn__81,cid__1_price,1,1
idx__2629,tt__specialty_single_window_envelopes_to_match_your_forms_checks,1,1.0
tt__specialty_single_window_envelopes_to_match_your_forms_checks,cid__1_title,1.0,1
idx__2630,tn__179,1,1
tn__179,cid__1_price,1,1
idx__2630,tt__mas_90_r_mas_200_r_compatible_continuous_forms,1,1.0
tt__mas_90_r_mas_200_r_compatible_continuous_forms,cid__1_title,1.0,1
idx__2631,tn__92,1,1
tn__92,cid__1_price,1,1
idx__2631,tt__peachtree_r_compatible_continuous_checksaccounting_for_windows_versions_357_0,1,1.0
tt__peachtree_r_compatible_continuous_checksaccounting_for_windows_versions_357_0,cid__1_title,1.0,1
idx__2632,tn__65,1,1
tn__65,cid__1_price,1,1
idx__2632,tt__threetoapage_business_checks,1,1.0
tt__threetoapage_business_checks,cid__1_title,1.0,1
idx__2633,tn__145,1,1
tn__145,cid__1_price,1,1
idx__2633,tt__daceasy_tm_compatible_continuous_payroll_checksversions_43_higher,1,1.0
tt__daceasy_tm_compatible_continuous_payroll_checksversions_43_higher,cid__1_title,1.0,1
idx__2634,tn__100426,1,1
tn__100426,cid__1_price,1,1
idx__2634,tt__microsoft_ov_ofc_live_mtg_room_sub_1mo_addl_prod_500_pers_a3o00075,1,1.0
tt__microsoft_ov_ofc_live_mtg_room_sub_1mo_addl_prod_500_pers_a3o00075,cid__1_title,1.0,1
idx__2635,tn__104,1,1
tn__104,cid__1_price,1,1
idx__2635,tt__peachtree_r_compatible_laser_formaccounting_for_windows_359_0_versions,1,1.0
tt__peachtree_r_compatible_laser_formaccounting_for_windows_359_0_versions,cid__1_title,1.0,1
idx__2636,tn__92,1,1
tn__92,cid__1_price,1,1
idx__2636,tt__peachtree_r_compatible_continuous_checksoffice_accounting_120,1,1.0
tt__peachtree_r_compatible_continuous_checksoffice_accounting_120,cid__1_title,1.0,1
idx__2637,tn__74,1,1
tn__74,cid__1_price,1,1
idx__2637,tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_continuous_checks,1,1.0
tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_continuous_checks,cid__1_title,1.0,1
idx__2638,tn__106184,1,1
tn__106184,cid__1_price,1,1
idx__2638,tt__microsoft_open_csf_svr_30_b7n00104,1,1.0
tt__microsoft_open_csf_svr_30_b7n00104,cid__1_title,1.0,1
idx__2639,tn__89,1,1
tn__89,cid__1_price,1,1
idx__2639,tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_laser_checks,1,1.0
tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_laser_checks,cid__1_title,1.0,1
idx__2640,tn__115,1,1
tn__115,cid__1_price,1,1
idx__2640,tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_elegant_laser_checks,1,1.0
tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_elegant_laser_checks,cid__1_title,1.0,1
idx__2641,tn__55,1,1
tn__55,cid__1_price,1,1
idx__2641,tt__blank_laser_checks,1,1.0
tt__blank_laser_checks,cid__1_title,1.0,1
idx__2642,tn__122,1,1
tn__122,cid__1_price,1,1
idx__2642,tt__peachtree_r_complete_iii_for_dos_5010_0_continuous_checks,1,1.0
tt__peachtree_r_complete_iii_for_dos_5010_0_continuous_checks,cid__1_title,1.0,1
idx__2643,tn__122,1,1
tn__122,cid__1_price,1,1
idx__2643,tt__peachtree_r_compatible_continuous_checksaccounting_for_windows_802004_version,1,1.0
tt__peachtree_r_compatible_continuous_checksaccounting_for_windows_802004_version,cid__1_title,1.0,1
idx__2644,tn__55,1,1
tn__55,cid__1_price,1,1
idx__2644,tt__blank_laser_checks,1,1.0
tt__blank_laser_checks,cid__1_title,1.0,1
idx__2645,tn__20,1,1
tn__20,cid__1_price,1,1
idx__2645,tt__ultimate_games_for_girls_3_for_pc,1,1.0
tt__ultimate_games_for_girls_3_for_pc,cid__1_title,1.0,1
idx__2646,tn__102489,1,1
tn__102489,cid__1_price,1,1
idx__2646,tt__nft1250_netflow_tracker_license_250_devices_linux_win_solaris,1,1.0
tt__nft1250_netflow_tracker_license_250_devices_linux_win_solaris,cid__1_title,1.0,1
idx__2647,tn__145,1,1
tn__145,cid__1_price,1,1
idx__2647,tt__multipurpose_continuous_checks,1,1.0
tt__multipurpose_continuous_checks,cid__1_title,1.0,1
idx__2648,tn__55,1,1
tn__55,cid__1_price,1,1
idx__2648,tt__blank_laser_checks,1,1.0
tt__blank_laser_checks,cid__1_title,1.0,1
idx__2649,tn__97494,1,1
tn__97494,cid__1_price,1,1
idx__2649,tt__microsoft_molpc_lsa_isa_svr_ent_ed_25_1cpu_lic_400pt_f8901554,1,1.0
tt__microsoft_molpc_lsa_isa_svr_ent_ed_25_1cpu_lic_400pt_f8901554,cid__1_title,1.0,1
idx__2650,tn__8,1,1
tn__8,cid__1_price,1,1
idx__2650,tt__fifa_world_cup_germany_06_for_pc,1,1.0
tt__fifa_world_cup_germany_06_for_pc,cid__1_title,1.0,1
idx__2651,tn__67,1,1
tn__67,cid__1_price,1,1
idx__2651,tt__specialty_double_window_envelopes_to_match_your_forms_checks,1,1.0
tt__specialty_double_window_envelopes_to_match_your_forms_checks,cid__1_title,1.0,1
idx__2652,tn__20,1,1
tn__20,cid__1_price,1,1
idx__2652,tt__nickelodeon_splat_pack_for_pc,1,1.0
tt__nickelodeon_splat_pack_for_pc,cid__1_title,1.0,1
idx__2653,tn__92,1,1
tn__92,cid__1_price,1,1
idx__2653,tt__peachtree_r_compatible_continuous_checksaccounting_for_windows_802004_version,1,1.0
tt__peachtree_r_compatible_continuous_checksaccounting_for_windows_802004_version,cid__1_title,1.0,1
idx__2654,tn__86,1,1
tn__86,cid__1_price,1,1
idx__2654,tt__deposit_slips,1,1.0
tt__deposit_slips,cid__1_title,1.0,1
idx__2655,tn__65,1,1
tn__65,cid__1_price,1,1
idx__2655,tt__threetoapage_itemized_invoice_checks,1,1.0
tt__threetoapage_itemized_invoice_checks,cid__1_title,1.0,1
idx__2656,tn__8,1,1
tn__8,cid__1_price,1,1
idx__2656,tt__sid_meiers_civilization_iii_for_pc,1,1.0
tt__sid_meiers_civilization_iii_for_pc,cid__1_title,1.0,1
idx__2657,tn__55,1,1
tn__55,cid__1_price,1,1
idx__2657,tt__blank_laser_checks,1,1.0
tt__blank_laser_checks,cid__1_title,1.0,1
idx__2658,tn__99483,1,1
tn__99483,cid__1_price,1,1
idx__2658,tt__microsoft_open_lsa_isa_svr_ent_ed_25_1cpu_lic_f8901570,1,1.0
tt__microsoft_open_lsa_isa_svr_ent_ed_25_1cpu_lic_f8901570,cid__1_title,1.0,1
idx__2659,tn__104,1,1
tn__104,cid__1_price,1,1
idx__2659,tt__threetoapage_business_checks,1,1.0
tt__threetoapage_business_checks,cid__1_title,1.0,1
idx__2660,tn__242,1,1
tn__242,cid__1_price,1,1
idx__2660,tt__daceasy_tm_continuous_forms4_3_higher_versions,1,1.0
tt__daceasy_tm_continuous_forms4_3_higher_versions,cid__1_title,1.0,1
idx__2661,tn__98,1,1
tn__98,cid__1_price,1,1
idx__2661,tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_elegant_laser_checks,1,1.0
tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_elegant_laser_checks,cid__1_title,1.0,1
idx__2662,tn__115,1,1
tn__115,cid__1_price,1,1
idx__2662,tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_elegant_laser_checks,1,1.0
tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_elegant_laser_checks,cid__1_title,1.0,1
idx__2663,tn__106,1,1
tn__106,cid__1_price,1,1
idx__2663,tt__laser_checks_for_peachtree_r_accounting_for_windows_802005,1,1.0
tt__laser_checks_for_peachtree_r_accounting_for_windows_802005,cid__1_title,1.0,1
idx__2664,tn__25,1,1
tn__25,cid__1_price,1,1
idx__2664,tt__net_jet_game_system_for_pc,1,1.0
tt__net_jet_game_system_for_pc,cid__1_title,1.0,1
idx__2665,tn__106,1,1
tn__106,cid__1_price,1,1
idx__2665,tt__peachtree_r_compatible_laser_checksaccounting_for_windows_versions_357_0,1,1.0
tt__peachtree_r_compatible_laser_checksaccounting_for_windows_versions_357_0,cid__1_title,1.0,1
idx__2666,tn__95853,1,1
tn__95853,cid__1_price,1,1
idx__2666,tt__panda_software_upg_to_gatdef_performa_8200_2k0_1yr_uabpgdpcavo,1,1.0
tt__panda_software_upg_to_gatdef_performa_8200_2k0_1yr_uabpgdpcavo,cid__1_title,1.0,1
idx__2667,tn__145,1,1
tn__145,cid__1_price,1,1
idx__2667,tt__daceasy_tm_404_2_compatible_continuous_accounts_payable_checks,1,1.0
tt__daceasy_tm_404_2_compatible_continuous_accounts_payable_checks,cid__1_title,1.0,1
idx__2668,tn__112,1,1
tn__112,cid__1_price,1,1
idx__2668,tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_continuous_checks,1,1.0
tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_continuous_checks,cid__1_title,1.0,1
idx__2669,tn__70,1,1
tn__70,cid__1_price,1,1
idx__2669,tt__deposit_slips,1,1.0
tt__deposit_slips,cid__1_title,1.0,1
idx__2670,tn__104,1,1
tn__104,cid__1_price,1,1
idx__2670,tt__quickbooks_r,1,1.0
tt__quickbooks_r,cid__1_title,1.0,1
idx__2671,tn__242,1,1
tn__242,cid__1_price,1,1
idx__2671,tt__daceasy_tm_404_2_compatible_continuous_inventory_invoices,1,1.0
tt__daceasy_tm_404_2_compatible_continuous_inventory_invoices,cid__1_title,1.0,1
idx__2672,tn__92,1,1
tn__92,cid__1_price,1,1
idx__2672,tt__real_world_corporation_tm_compatible_continuous_checks,1,1.0
tt__real_world_corporation_tm_compatible_continuous_checks,cid__1_title,1.0,1
idx__2673,tn__20,1,1
tn__20,cid__1_price,1,1
idx__2673,tt__strawberry_shortcake_and_her_berry_best_friends_for_pc,1,1.0
tt__strawberry_shortcake_and_her_berry_best_friends_for_pc,cid__1_title,1.0,1
idx__2674,tn__179,1,1
tn__179,cid__1_price,1,1
idx__2674,tt__quickbooks_r,1,1.0
tt__quickbooks_r,cid__1_title,1.0,1
idx__2675,tn__242,1,1
tn__242,cid__1_price,1,1
idx__2675,tt__peachtree_r_compatible_continuous_formsaccounting_for_windows_802004_version,1,1.0
tt__peachtree_r_compatible_continuous_formsaccounting_for_windows_802004_version,cid__1_title,1.0,1
idx__2676,tn__50,1,1
tn__50,cid__1_price,1,1
idx__2676,tt__deposit_slips,1,1.0
tt__deposit_slips,cid__1_title,1.0,1
idx__2677,tn__113,1,1
tn__113,cid__1_price,1,1
idx__2677,tt__multipurpose_continuous_checks,1,1.0
tt__multipurpose_continuous_checks,cid__1_title,1.0,1
idx__2678,tn__94150,1,1
tn__94150,cid__1_price,1,1
idx__2678,tt__microsoft_ov_ofc_live_mtg_room_sub_1mo_addl_prod_250_pers_a3o00065,1,1.0
tt__microsoft_ov_ofc_live_mtg_room_sub_1mo_addl_prod_250_pers_a3o00065,cid__1_title,1.0,1
idx__2679,tn__92,1,1
tn__92,cid__1_price,1,1
idx__2679,tt__multipurpose_continuous_checks,1,1.0
tt__multipurpose_continuous_checks,cid__1_title,1.0,1
idx__2680,tn__92,1,1
tn__92,cid__1_price,1,1
idx__2680,tt__peachtree_r_compatible_continuous_checksaccounting_for_windows_802004_version,1,1.0
tt__peachtree_r_compatible_continuous_checksaccounting_for_windows_802004_version,cid__1_title,1.0,1
idx__2681,tn__106,1,1
tn__106,cid__1_price,1,1
idx__2681,tt__real_world_corporation_tm_compatible_laser_checks,1,1.0
tt__real_world_corporation_tm_compatible_laser_checks,cid__1_title,1.0,1
idx__2682,tn__106,1,1
tn__106,cid__1_price,1,1
idx__2682,tt__laser_checks_for_peachtree_r_accounting_for_windows_802005,1,1.0
tt__laser_checks_for_peachtree_r_accounting_for_windows_802005,cid__1_title,1.0,1
idx__2683,tn__20,1,1
tn__20,cid__1_price,1,1
idx__2683,tt__my_little_pony_the_runaway_for_pc,1,1.0
tt__my_little_pony_the_runaway_for_pc,cid__1_title,1.0,1
idx__2684,tn__179,1,1
tn__179,cid__1_price,1,1
idx__2684,tt__peachtree_r_complete_iii,1,1.0
tt__peachtree_r_complete_iii,cid__1_title,1.0,1
idx__2685,tn__20,1,1
tn__20,cid__1_price,1,1
idx__2685,tt__shrek_the_third_for_pc,1,1.0
tt__shrek_the_third_for_pc,cid__1_title,1.0,1
idx__2686,tn__106,1,1
tn__106,cid__1_price,1,1
idx__2686,tt__mas_90_r_mas_200_r_compatible_laser_checks,1,1.0
tt__mas_90_r_mas_200_r_compatible_laser_checks,cid__1_title,1.0,1
idx__2687,tn__122,1,1
tn__122,cid__1_price,1,1
idx__2687,tt__accpac_r_business_works_9010_0_compatible_continuous_check,1,1.0
tt__accpac_r_business_works_9010_0_compatible_continuous_check,cid__1_title,1.0,1
idx__2688,tn__92,1,1
tn__92,cid__1_price,1,1
idx__2688,tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_continuous_checks,1,1.0
tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_continuous_checks,cid__1_title,1.0,1
idx__2689,tn__92,1,1
tn__92,cid__1_price,1,1
idx__2689,tt__peachtree_r_compatible_continuous_checksaccounting_for_windows_versions_357_0,1,1.0
tt__peachtree_r_compatible_continuous_checksaccounting_for_windows_versions_357_0,cid__1_title,1.0,1
idx__2690,tn__106,1,1
tn__106,cid__1_price,1,1
idx__2690,tt__myob_compatible_laser_multipurpose_checks,1,1.0
tt__myob_compatible_laser_multipurpose_checks,cid__1_title,1.0,1
idx__2691,tn__145,1,1
tn__145,cid__1_price,1,1
idx__2691,tt__peachtree_r_compatible_continuous_checksaccounting_for_windows_802004_version,1,1.0
tt__peachtree_r_compatible_continuous_checksaccounting_for_windows_802004_version,cid__1_title,1.0,1
idx__2692,tn__104,1,1
tn__104,cid__1_price,1,1
idx__2692,tt__threetoapage_payroll_checks,1,1.0
tt__threetoapage_payroll_checks,cid__1_title,1.0,1
idx__2693,tt__sage_software,1,1.0
tt__sage_software,cid__1_manufacturer,1.0,1
idx__2693,tn__226,1,1
tn__226,cid__1_price,1,1
idx__2693,tt__sage_software_acts2005rt_act_70_2005,1,1.0
tt__sage_software_acts2005rt_act_70_2005,cid__1_title,1.0,1
idx__2694,tn__263686,1,1
tn__263686,cid__1_price,1,1
idx__2694,tt__emc_fed_id_mgr_for_100_conn_for_ct_authmgr_cust_fimm100r,1,1.0
tt__emc_fed_id_mgr_for_100_conn_for_ct_authmgr_cust_fimm100r,cid__1_title,1.0,1
idx__2695,tt__individual_software,1,1.0
tt__individual_software,cid__1_manufacturer,1.0,1
idx__2695,tn__30,1,1
tn__30,cid__1_price,1,1
idx__2695,tt__individual_software_prmr12_resumemaker_professional_120,1,1.0
tt__individual_software_prmr12_resumemaker_professional_120,cid__1_title,1.0,1
idx__2696,tn__20,1,1
tn__20,cid__1_price,1,1
idx__2696,tt__backyard_sports_baseball_2007_for_pc,1,1.0
tt__backyard_sports_baseball_2007_for_pc,cid__1_title,1.0,1
idx__2697,tn__27,1,1
tn__27,cid__1_price,1,1
idx__2697,tt__laplink_software_pafgpcde01000p0rtpen_laplink_pcdefense_internet_security,1,1.0
tt__laplink_software_pafgpcde01000p0rtpen_laplink_pcdefense_internet_security,cid__1_title,1.0,1
idx__2698,tn__99,1,1
tn__99,cid__1_price,1,1
idx__2698,tt__laplink_software_pafglplk0b000p0rtpen_laplink_laplink_gold_v_120_complete_product_file_transfer_3_device_1_user_complete_product_standard_english_pc,1,1.0
tt__laplink_software_pafglplk0b000p0rtpen_laplink_laplink_gold_v_120_complete_product_file_transfer_3_device_1_user_complete_product_standard_english_pc,cid__1_title,1.0,1
idx__2699,tn__67,1,1
tn__67,cid__1_price,1,1
idx__2699,tt__specialty_double_window_envelopes_to_match_your_forms_checks,1,1.0
tt__specialty_double_window_envelopes_to_match_your_forms_checks,cid__1_title,1.0,1
idx__2700,tn__83,1,1
tn__83,cid__1_price,1,1
idx__2700,tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_continuous_checks,1,1.0
tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_continuous_checks,cid__1_title,1.0,1
idx__2701,tn__24,1,1
tn__24,cid__1_price,1,1
idx__2701,tt__laplink_software_pafgflmv01000p0rtpen_laplink_filemover_file_transfer_pc,1,1.0
tt__laplink_software_pafgflmv01000p0rtpen_laplink_filemover_file_transfer_pc,cid__1_title,1.0,1
idx__2702,tn__55,1,1
tn__55,cid__1_price,1,1
idx__2702,tt__blank_laser_checks,1,1.0
tt__blank_laser_checks,cid__1_title,1.0,1
idx__2703,tn__92,1,1
tn__92,cid__1_price,1,1
idx__2703,tt__mas_90_r_mas_200_r_compatible_continuous_checks,1,1.0
tt__mas_90_r_mas_200_r_compatible_continuous_checks,cid__1_title,1.0,1
idx__2704,tn__73,1,1
tn__73,cid__1_price,1,1
idx__2704,tt__peachtree_r_complete_iii,1,1.0
tt__peachtree_r_complete_iii,cid__1_title,1.0,1
idx__2705,tt__punch_software,1,1.0
tt__punch_software,cid__1_manufacturer,1.0,1
idx__2705,tn__120,1,1
tn__120,cid__1_price,1,1
idx__2705,tt__punch_software_42100_punch_home_design_architectural_series_18_small_box,1,1.0
tt__punch_software_42100_punch_home_design_architectural_series_18_small_box,cid__1_title,1.0,1
idx__2706,tn__98,1,1
tn__98,cid__1_price,1,1
idx__2706,tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_elegant_laser_checks,1,1.0
tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_elegant_laser_checks,cid__1_title,1.0,1
idx__2707,tt__apple_software,1,1.0
tt__apple_software,cid__1_manufacturer,1.0,1
idx__2707,tn__219,1,1
tn__219,cid__1_price,1,1
idx__2707,tt__apple_software_t9164lla_logic_express_6,1,1.0
tt__apple_software_t9164lla_logic_express_6,cid__1_title,1.0,1
idx__2708,tn__92,1,1
tn__92,cid__1_price,1,1
idx__2708,tt__continuous_checks_for_peachtree_r_complete_iii_for_dos_v_5010_0,1,1.0
tt__continuous_checks_for_peachtree_r_complete_iii_for_dos_v_5010_0,cid__1_title,1.0,1
idx__2709,tn__98,1,1
tn__98,cid__1_price,1,1
idx__2709,tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_elegant_laser_checks,1,1.0
tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_elegant_laser_checks,cid__1_title,1.0,1
idx__2710,tn__99,1,1
tn__99,cid__1_price,1,1
idx__2710,tt__cakewalk_guitar_tracks_pro_3_music_production_software,1,1.0
tt__cakewalk_guitar_tracks_pro_3_music_production_software,cid__1_title,1.0,1
idx__2711,tn__20,1,1
tn__20,cid__1_price,1,1
idx__2711,tt__go_diego_go_wolf_pup_rescue_for_pc,1,1.0
tt__go_diego_go_wolf_pup_rescue_for_pc,cid__1_title,1.0,1
idx__2712,tn__145,1,1
tn__145,cid__1_price,1,1
idx__2712,tt__peachtree_r_compatible_continuous_checksaccounting_for_windows_802004_version,1,1.0
tt__peachtree_r_compatible_continuous_checksaccounting_for_windows_802004_version,cid__1_title,1.0,1
idx__2713,tn__200,1,1
tn__200,cid__1_price,1,1
idx__2713,tt__quickbooks_r,1,1.0
tt__quickbooks_r,cid__1_title,1.0,1
idx__2714,tt__apple_software,1,1.0
tt__apple_software,cid__1_manufacturer,1.0,1
idx__2714,tn__295,1,1
tn__295,cid__1_price,1,1
idx__2714,tt__apple_software_m9953za_remote_desktop_22_10_client,1,1.0
tt__apple_software_m9953za_remote_desktop_22_10_client,cid__1_title,1.0,1
idx__2715,tt__freeverse_software,1,1.0
tt__freeverse_software,cid__1_manufacturer,1.0,1
idx__2715,tn__29,1,1
tn__29,cid__1_price,1,1
idx__2715,tt__freeverse_software_4024_robin_hood_the_legend_of_sheerwood,1,1.0
tt__freeverse_software_4024_robin_hood_the_legend_of_sheerwood,cid__1_title,1.0,1
idx__2716,tn__106,1,1
tn__106,cid__1_price,1,1
idx__2716,tt__daceasy_tm_laserinkjet_checks_versions_43_and_higher,1,1.0
tt__daceasy_tm_laserinkjet_checks_versions_43_and_higher,cid__1_title,1.0,1
idx__2717,tn__113,1,1
tn__113,cid__1_price,1,1
idx__2717,tt__continuous_checks_for_peachtree_r_complete_iii_for_dos_v_5010_0,1,1.0
tt__continuous_checks_for_peachtree_r_complete_iii_for_dos_v_5010_0,cid__1_title,1.0,1
idx__2718,tn__299,1,1
tn__299,cid__1_price,1,1
idx__2718,tt__bias_deck_35_software_music_production_software,1,1.0
tt__bias_deck_35_software_music_production_software,cid__1_title,1.0,1
idx__2719,tn__104,1,1
tn__104,cid__1_price,1,1
idx__2719,tt__threetoapage_disbursement_checks,1,1.0
tt__threetoapage_disbursement_checks,cid__1_title,1.0,1
idx__2720,tn__81,1,1
tn__81,cid__1_price,1,1
idx__2720,tt__specialty_single_window_envelopes_to_match_your_forms_checks,1,1.0
tt__specialty_single_window_envelopes_to_match_your_forms_checks,cid__1_title,1.0,1
idx__2721,tn__375,1,1
tn__375,cid__1_price,1,1
idx__2721,tt__sony_imzrs301_imzrs301_additional_client_upgrade_cctv_software,1,1.0
tt__sony_imzrs301_imzrs301_additional_client_upgrade_cctv_software,cid__1_title,1.0,1
idx__2722,tn__33,1,1
tn__33,cid__1_price,1,1
idx__2722,tt__deposit_slips,1,1.0
tt__deposit_slips,cid__1_title,1.0,1
idx__2723,tn__38,1,1
tn__38,cid__1_price,1,1
idx__2723,tt__webroot_software_inc_52310_spy_sweeper_with_antiviruschild_safe_1pc_win_2000_xp_vista,1,1.0
tt__webroot_software_inc_52310_spy_sweeper_with_antiviruschild_safe_1pc_win_2000_xp_vista,cid__1_title,1.0,1
idx__2724,tn__122,1,1
tn__122,cid__1_price,1,1
idx__2724,tt__peachtree_r_compatible_continuous_checksaccounting_for_windows_802004_version,1,1.0
tt__peachtree_r_compatible_continuous_checksaccounting_for_windows_802004_version,cid__1_title,1.0,1
idx__2725,tt__webroot_software,1,1.0
tt__webroot_software,cid__1_manufacturer,1.0,1
idx__2725,tn__32,1,1
tn__32,cid__1_price,1,1
idx__2725,tt__webroot_software_65210_spy_sweeper_3_pc,1,1.0
tt__webroot_software_65210_spy_sweeper_3_pc,cid__1_title,1.0,1
idx__2726,tn__104,1,1
tn__104,cid__1_price,1,1
idx__2726,tt__threetoapage_itemized_invoice_checks,1,1.0
tt__threetoapage_itemized_invoice_checks,cid__1_title,1.0,1
idx__2727,tn__700,1,1
tn__700,cid__1_price,1,1
idx__2727,tt__ilford_studio_software_for_pc_windows_2000_pro_xp_pro,1,1.0
tt__ilford_studio_software_for_pc_windows_2000_pro_xp_pro,cid__1_title,1.0,1
idx__2728,tn__122,1,1
tn__122,cid__1_price,1,1
idx__2728,tt__daceasy_tm_continuous_checks,1,1.0
tt__daceasy_tm_continuous_checks,cid__1_title,1.0,1
idx__2729,tn__67,1,1
tn__67,cid__1_price,1,1
idx__2729,tt__specialty_double_window_envelopes_to_match_your_forms_checks,1,1.0
tt__specialty_double_window_envelopes_to_match_your_forms_checks,cid__1_title,1.0,1
idx__2730,tn__104,1,1
tn__104,cid__1_price,1,1
idx__2730,tt__quickbooks_r,1,1.0
tt__quickbooks_r,cid__1_title,1.0,1
idx__2731,tn__400,1,1
tn__400,cid__1_price,1,1
idx__2731,tt__steinberg_cubase_studio_4_software_music_production_software,1,1.0
tt__steinberg_cubase_studio_4_software_music_production_software,cid__1_title,1.0,1
idx__2732,tn__55,1,1
tn__55,cid__1_price,1,1
idx__2732,tt__blank_laser_checks,1,1.0
tt__blank_laser_checks,cid__1_title,1.0,1
idx__2733,tn__690,1,1
tn__690,cid__1_price,1,1
idx__2733,tt__apple_web_objects_52_software_apple_mac_software,1,1.0
tt__apple_web_objects_52_software_apple_mac_software,cid__1_title,1.0,1
idx__2734,tn__89,1,1
tn__89,cid__1_price,1,1
idx__2734,tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_laser_checks,1,1.0
tt__quicken_r_quickbooks_r_microsoft_money_r_and_simply_money_r_laser_checks,cid__1_title,1.0,1
idx__2735,tn__70,1,1
tn__70,cid__1_price,1,1
idx__2735,tt__emu_beat_garden_x_for_emulator_x_and_proteus_x_software_modules_sounds_for_software,1,1.0
tt__emu_beat_garden_x_for_emulator_x_and_proteus_x_software_modules_sounds_for_software,cid__1_title,1.0,1
