3#__tn,3$__tt,5$__idx,1$__cid
idx__4094,tt__tr_egs_flying_mouflan_bourbon_barrel_aged,1,1.0
tt__tr_egs_flying_mouflan_bourbon_barrel_aged,cid__0_beer_name,1.0,1
idx__4094,tt__tr_egs_brewing_company,1,1.0
tt__tr_egs_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4094,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4095,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4095,tt__bearded_pat_s_barleywine,1,1.0
tt__bearded_pat_s_barleywine,cid__0_beer_name,1.0,1
idx__4095,tt__bluegrass_brewing_co_east_st_matthew_s,1,1.0
tt__bluegrass_brewing_co_east_st_matthew_s,cid__0_brew_factory_name,1.0,1
idx__4095,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4096,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4096,tt__old_birdbrain,1,1.0
tt__old_birdbrain,cid__0_beer_name,1.0,1
idx__4096,tt__black_raven_brewing_co,1,1.0
tt__black_raven_brewing_co,cid__0_brew_factory_name,1.0,1
idx__4096,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4097,tn__8,1,1
tn__8,cid__0_abv,1,1
idx__4097,tt__broad_street_barley_wine,1,1.0
tt__broad_street_barley_wine,cid__0_beer_name,1.0,1
idx__4097,tt__appalachian_brewing_company,1,1.0
tt__appalachian_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4097,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4098,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4098,tt__oaked_old_richland,1,1.0
tt__oaked_old_richland,cid__0_beer_name,1.0,1
idx__4098,tt__the_bruery,1,1.0
tt__the_bruery,cid__0_brew_factory_name,1.0,1
idx__4098,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4099,tn__12,1,1
tn__12,cid__0_abv,1,1
idx__4099,tt__fathead_barleywine_reserve_series_aged_in_whiskey_barrels,1,1.0
tt__fathead_barleywine_reserve_series_aged_in_whiskey_barrels,cid__0_beer_name,1.0,1
idx__4099,tt__nebraska_brewing_company,1,1.0
tt__nebraska_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4099,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4100,tn__9,1,1
tn__9,cid__0_abv,1,1
idx__4100,tt__bourbon_barrelaged_old_dipsea_with_brett,1,1.0
tt__bourbon_barrelaged_old_dipsea_with_brett,cid__0_beer_name,1.0,1
idx__4100,tt__marin_brewing_company,1,1.0
tt__marin_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4100,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4101,tn__17,1,1
tn__17,cid__0_abv,1,1
idx__4101,tt__kuhnhenn_extraneous_ale,1,1.0
tt__kuhnhenn_extraneous_ale,cid__0_beer_name,1.0,1
idx__4101,tt__kuhnhenn_brewing_company,1,1.0
tt__kuhnhenn_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4101,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4102,tn__10,1,1
tn__10,cid__0_abv,1,1
idx__4102,tt__rhinoceros,1,1.0
tt__rhinoceros,cid__0_beer_name,1.0,1
idx__4102,tt__telegraph_brewing_company,1,1.0
tt__telegraph_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4102,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4103,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4103,tt__tickle_fight,1,1.0
tt__tickle_fight,cid__0_beer_name,1.0,1
idx__4103,tt__solemn_oath_brewery,1,1.0
tt__solemn_oath_brewery,cid__0_brew_factory_name,1.0,1
idx__4103,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4104,tn__12,1,1
tn__12,cid__0_abv,1,1
idx__4104,tt__kickin_chicken_bourbon_barrel_barley_wine,1,1.0
tt__kickin_chicken_bourbon_barrel_barley_wine,cid__0_beer_name,1.0,1
idx__4104,tt__santa_fe_brewing_company,1,1.0
tt__santa_fe_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4104,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4105,tn__9,1,1
tn__9,cid__0_abv,1,1
idx__4105,tt__old_dipsea_barleywine_style_ale,1,1.0
tt__old_dipsea_barleywine_style_ale,cid__0_beer_name,1.0,1
idx__4105,tt__marin_brewing_company,1,1.0
tt__marin_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4105,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4106,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4106,tt__live_oak_old_treehugger_barleywine,1,1.0
tt__live_oak_old_treehugger_barleywine,cid__0_beer_name,1.0,1
idx__4106,tt__live_oak_brewing_company,1,1.0
tt__live_oak_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4106,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4107,tn__9,1,1
tn__9,cid__0_abv,1,1
idx__4107,tt__cyclops_barleywine,1,1.0
tt__cyclops_barleywine,cid__0_beer_name,1.0,1
idx__4107,tt__elysian_brewing_company,1,1.0
tt__elysian_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4107,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4108,tn__17,1,1
tn__17,cid__0_abv,1,1
idx__4108,tt__good,1,1.0
tt__good,cid__0_beer_name,1.0,1
idx__4108,tt__alpine_beer_company,1,1.0
tt__alpine_beer_company,cid__0_brew_factory_name,1.0,1
idx__4108,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4109,tn__9,1,1
tn__9,cid__0_abv,1,1
idx__4109,tt__3_sheets_barleywine,1,1.0
tt__3_sheets_barleywine,cid__0_beer_name,1.0,1
idx__4109,tt__ballast_point_brewing_company,1,1.0
tt__ballast_point_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4109,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4110,tn__14,1,1
tn__14,cid__0_abv,1,1
idx__4110,tt__entropy,1,1.0
tt__entropy,cid__0_beer_name,1.0,1
idx__4110,tt__mystic_brewery,1,1.0
tt__mystic_brewery,cid__0_brew_factory_name,1.0,1
idx__4110,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4111,tn__12,1,1
tn__12,cid__0_abv,1,1
idx__4111,tt__hebrew_jewbelation_18,1,1.0
tt__hebrew_jewbelation_18,cid__0_beer_name,1.0,1
idx__4111,tt__shmaltz_brewing_company,1,1.0
tt__shmaltz_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4111,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4112,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4112,tt__critical_hit,1,1.0
tt__critical_hit,cid__0_beer_name,1.0,1
idx__4112,tt__ninkasi_brewing_company,1,1.0
tt__ninkasi_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4112,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4113,tn__10,1,1
tn__10,cid__0_abv,1,1
idx__4113,tt__bourbon_barrel_aged_vermonster,1,1.0
tt__bourbon_barrel_aged_vermonster,cid__0_beer_name,1.0,1
idx__4113,tt__rock_art_brewery,1,1.0
tt__rock_art_brewery,cid__0_brew_factory_name,1.0,1
idx__4113,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4114,tn__10,1,1
tn__10,cid__0_abv,1,1
idx__4114,tt__annularity,1,1.0
tt__annularity,cid__0_beer_name,1.0,1
idx__4114,tt__fiftyfifty_brewing_co,1,1.0
tt__fiftyfifty_brewing_co,cid__0_brew_factory_name,1.0,1
idx__4114,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4115,tn__12,1,1
tn__12,cid__0_abv,1,1
idx__4115,tt__little_korkny_ale,1,1.0
tt__little_korkny_ale,cid__0_beer_name,1.0,1
idx__4115,tt__n_rrebro_bryghus,1,1.0
tt__n_rrebro_bryghus,cid__0_brew_factory_name,1.0,1
idx__4115,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4116,tn__10,1,1
tn__10,cid__0_abv,1,1
idx__4116,tt__dick_s_barley_wine,1,1.0
tt__dick_s_barley_wine,cid__0_beer_name,1.0,1
idx__4116,tt__dick_s_brewing_company,1,1.0
tt__dick_s_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4116,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4117,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4117,tt__old_guardian_barley_wine_style_ale_red_wine_barrel_aged,1,1.0
tt__old_guardian_barley_wine_style_ale_red_wine_barrel_aged,cid__0_beer_name,1.0,1
idx__4117,tt__stone_brewing_co,1,1.0
tt__stone_brewing_co,cid__0_brew_factory_name,1.0,1
idx__4117,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4118,tn__17,1,1
tn__17,cid__0_abv,1,1
idx__4118,tt__kuhnhenn_vintage_ale,1,1.0
tt__kuhnhenn_vintage_ale,cid__0_beer_name,1.0,1
idx__4118,tt__kuhnhenn_brewing_company,1,1.0
tt__kuhnhenn_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4118,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4119,tn__10,1,1
tn__10,cid__0_abv,1,1
idx__4119,tt__olde_scoutter_s_barleywine,1,1.0
tt__olde_scoutter_s_barleywine,cid__0_beer_name,1.0,1
idx__4119,tt__bear_republic_brewing_co,1,1.0
tt__bear_republic_brewing_co,cid__0_brew_factory_name,1.0,1
idx__4119,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4120,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4120,tt__old_no_23,1,1.0
tt__old_no_23,cid__0_beer_name,1.0,1
idx__4120,tt__bristol_brewing_company,1,1.0
tt__bristol_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4120,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4121,tn__10,1,1
tn__10,cid__0_abv,1,1
idx__4121,tt__foggy_notion,1,1.0
tt__foggy_notion,cid__0_beer_name,1.0,1
idx__4121,tt__mother_s_brewing_company,1,1.0
tt__mother_s_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4121,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4122,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4122,tt__kuhnhenn_american_barley_wine,1,1.0
tt__kuhnhenn_american_barley_wine,cid__0_beer_name,1.0,1
idx__4122,tt__kuhnhenn_brewing_company,1,1.0
tt__kuhnhenn_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4122,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4123,tn__9,1,1
tn__9,cid__0_abv,1,1
idx__4123,tt__moosekiller_barley_wine_style_ale,1,1.0
tt__moosekiller_barley_wine_style_ale,cid__0_beer_name,1.0,1
idx__4123,tt__tampa_bay_brewing_co,1,1.0
tt__tampa_bay_brewing_co,cid__0_brew_factory_name,1.0,1
idx__4123,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4124,tn__10,1,1
tn__10,cid__0_abv,1,1
idx__4124,tt__highway_to_ale_barleywine,1,1.0
tt__highway_to_ale_barleywine,cid__0_beer_name,1.0,1
idx__4124,tt__beer_valley_brewing_co,1,1.0
tt__beer_valley_brewing_co,cid__0_brew_factory_name,1.0,1
idx__4124,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4125,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4125,tt__grand_reserve,1,1.0
tt__grand_reserve,cid__0_beer_name,1.0,1
idx__4125,tt__parish_brewing_company,1,1.0
tt__parish_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4125,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4126,tn__12,1,1
tn__12,cid__0_abv,1,1
idx__4126,tt__domination_ale,1,1.0
tt__domination_ale,cid__0_beer_name,1.0,1
idx__4126,tt__horseheads_brewing_inc,1,1.0
tt__horseheads_brewing_inc,cid__0_brew_factory_name,1.0,1
idx__4126,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4127,tn__14,1,1
tn__14,cid__0_abv,1,1
idx__4127,tt__top_fuel,1,1.0
tt__top_fuel,cid__0_beer_name,1.0,1
idx__4127,tt__local_option,1,1.0
tt__local_option,cid__0_brew_factory_name,1.0,1
idx__4127,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4128,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4128,tt__barrel_aged_gnarlywine,1,1.0
tt__barrel_aged_gnarlywine,cid__0_beer_name,1.0,1
idx__4128,tt__lagunitas_brewing_company,1,1.0
tt__lagunitas_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4128,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4129,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4129,tt__noggin_floggin,1,1.0
tt__noggin_floggin,cid__0_beer_name,1.0,1
idx__4129,tt__hopworks_urban_brewery,1,1.0
tt__hopworks_urban_brewery,cid__0_brew_factory_name,1.0,1
idx__4129,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4130,tn__13,1,1
tn__13,cid__0_abv,1,1
idx__4130,tt__big_bourbon_series_discombobulation_celebration_ale,1,1.0
tt__big_bourbon_series_discombobulation_celebration_ale,cid__0_beer_name,1.0,1
idx__4130,tt__shoreline_brewery_and_restaurant,1,1.0
tt__shoreline_brewery_and_restaurant,cid__0_brew_factory_name,1.0,1
idx__4130,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4131,tn__10,1,1
tn__10,cid__0_abv,1,1
idx__4131,tt__trainwreck_organic_barleywine_style_ale,1,1.0
tt__trainwreck_organic_barleywine_style_ale,cid__0_beer_name,1.0,1
idx__4131,tt__butte_creek_brewing_company,1,1.0
tt__butte_creek_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4131,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4132,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4132,tt__gratitude_bourbon_barrel_aged,1,1.0
tt__gratitude_bourbon_barrel_aged,cid__0_beer_name,1.0,1
idx__4132,tt__east_end_brewing_company,1,1.0
tt__east_end_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4132,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4133,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4133,tt__devil_s_spear,1,1.0
tt__devil_s_spear,cid__0_beer_name,1.0,1
idx__4133,tt__18th_street_brewery,1,1.0
tt__18th_street_brewery,cid__0_brew_factory_name,1.0,1
idx__4133,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4134,tn__9,1,1
tn__9,cid__0_abv,1,1
idx__4134,tt__old_conundrum,1,1.0
tt__old_conundrum,cid__0_beer_name,1.0,1
idx__4134,tt__fiftyfifty_brewing_co,1,1.0
tt__fiftyfifty_brewing_co,cid__0_brew_factory_name,1.0,1
idx__4134,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4135,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4135,tt__corps_mort,1,1.0
tt__corps_mort,cid__0_beer_name,1.0,1
idx__4135,tt__l_abri_de_la_tempte,1,1.0
tt__l_abri_de_la_tempte,cid__0_brew_factory_name,1.0,1
idx__4135,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4136,tn__13,1,1
tn__13,cid__0_abv,1,1
idx__4136,tt__patience,1,1.0
tt__patience,cid__0_beer_name,1.0,1
idx__4136,tt__fulton_beer,1,1.0
tt__fulton_beer,cid__0_brew_factory_name,1.0,1
idx__4136,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4137,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4137,tt__motheranimal,1,1.0
tt__motheranimal,cid__0_beer_name,1.0,1
idx__4137,tt__tired_hands_brewing_company,1,1.0
tt__tired_hands_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4137,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4138,tn__9,1,1
tn__9,cid__0_abv,1,1
idx__4138,tt__three_sheets_barleywine_barrel_aged,1,1.0
tt__three_sheets_barleywine_barrel_aged,cid__0_beer_name,1.0,1
idx__4138,tt__ballast_point_brewing_company,1,1.0
tt__ballast_point_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4138,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4139,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4139,tt__portsmouth_barleywine,1,1.0
tt__portsmouth_barleywine,cid__0_beer_name,1.0,1
idx__4139,tt__portsmouth_brewery,1,1.0
tt__portsmouth_brewery,cid__0_brew_factory_name,1.0,1
idx__4139,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4140,tn__10,1,1
tn__10,cid__0_abv,1,1
idx__4140,tt__vengeful_heart,1,1.0
tt__vengeful_heart,cid__0_beer_name,1.0,1
idx__4140,tt__kane_brewing_company,1,1.0
tt__kane_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4140,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4141,tn__9,1,1
tn__9,cid__0_abv,1,1
idx__4141,tt__twisted_reality_barleywine,1,1.0
tt__twisted_reality_barleywine,cid__0_beer_name,1.0,1
idx__4141,tt__minneapolis_town_hall_brewery,1,1.0
tt__minneapolis_town_hall_brewery,cid__0_brew_factory_name,1.0,1
idx__4141,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4142,tn__9,1,1
tn__9,cid__0_abv,1,1
idx__4142,tt__berschwein,1,1.0
tt__berschwein,cid__0_beer_name,1.0,1
idx__4142,tt__avery_brewing_company,1,1.0
tt__avery_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4142,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4143,tn__13,1,1
tn__13,cid__0_abv,1,1
idx__4143,tt__old_double_bagger_odb,1,1.0
tt__old_double_bagger_odb,cid__0_beer_name,1.0,1
idx__4143,tt__oskar_blues_grill_brew,1,1.0
tt__oskar_blues_grill_brew,cid__0_brew_factory_name,1.0,1
idx__4143,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4144,tn__9,1,1
tn__9,cid__0_abv,1,1
idx__4144,tt__chessie_barleywine,1,1.0
tt__chessie_barleywine,cid__0_beer_name,1.0,1
idx__4144,tt__union_craft_brewing_company,1,1.0
tt__union_craft_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4144,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4145,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4145,tt__s_rie_signature_barleywine_am_ricain,1,1.0
tt__s_rie_signature_barleywine_am_ricain,cid__0_beer_name,1.0,1
idx__4145,tt__les_trois_mousquetaires,1,1.0
tt__les_trois_mousquetaires,cid__0_brew_factory_name,1.0,1
idx__4145,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4146,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4146,tt__tenderfoot,1,1.0
tt__tenderfoot,cid__0_beer_name,1.0,1
idx__4146,tt__rahr_sons_brewing_company,1,1.0
tt__rahr_sons_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4146,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4147,tn__10,1,1
tn__10,cid__0_abv,1,1
idx__4147,tt__cucap_barleywine,1,1.0
tt__cucap_barleywine,cid__0_beer_name,1.0,1
idx__4147,tt__cucap_brewing_company,1,1.0
tt__cucap_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4147,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4148,tn__10,1,1
tn__10,cid__0_abv,1,1
idx__4148,tt__trainwreck_barley_wine,1,1.0
tt__trainwreck_barley_wine,cid__0_beer_name,1.0,1
idx__4148,tt__phillips_brewing_company,1,1.0
tt__phillips_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4148,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4149,tn__10,1,1
tn__10,cid__0_abv,1,1
idx__4149,tt__liquid_courage_barley_wine,1,1.0
tt__liquid_courage_barley_wine,cid__0_beer_name,1.0,1
idx__4149,tt__fat_head_s_brewery_saloon,1,1.0
tt__fat_head_s_brewery_saloon,cid__0_brew_factory_name,1.0,1
idx__4149,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4150,tn__12,1,1
tn__12,cid__0_abv,1,1
idx__4150,tt__clare_s_right_hook,1,1.0
tt__clare_s_right_hook,cid__0_beer_name,1.0,1
idx__4150,tt__haymarket_pub_brewery,1,1.0
tt__haymarket_pub_brewery,cid__0_brew_factory_name,1.0,1
idx__4150,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4151,tn__10,1,1
tn__10,cid__0_abv,1,1
idx__4151,tt__smuttlabs_ol_grundy_humper,1,1.0
tt__smuttlabs_ol_grundy_humper,cid__0_beer_name,1.0,1
idx__4151,tt__smuttynose_brewing_company,1,1.0
tt__smuttynose_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4151,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4152,tn__12,1,1
tn__12,cid__0_abv,1,1
idx__4152,tt__bourbon_barrel_aged_behemoth_with_cherries,1,1.0
tt__bourbon_barrel_aged_behemoth_with_cherries,cid__0_beer_name,1.0,1
idx__4152,tt__3_floyds_brewing_co,1,1.0
tt__3_floyds_brewing_co,cid__0_brew_factory_name,1.0,1
idx__4152,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4153,tn__14,1,1
tn__14,cid__0_abv,1,1
idx__4153,tt__bishop_s_barrel_10,1,1.0
tt__bishop_s_barrel_10,cid__0_beer_name,1.0,1
idx__4153,tt__saint_arnold_brewing_company,1,1.0
tt__saint_arnold_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4153,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4154,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4154,tt__super_chicken_barley_wine,1,1.0
tt__super_chicken_barley_wine,cid__0_beer_name,1.0,1
idx__4154,tt__grand_lake_brewing_company,1,1.0
tt__grand_lake_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4154,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4155,tn__11,1,1
tn__11,cid__0_abv,1,1
idx__4155,tt__hopsquatch_barleywine,1,1.0
tt__hopsquatch_barleywine,cid__0_beer_name,1.0,1
idx__4155,tt__four_peaks_brewing_company_8th_street_brewery,1,1.0
tt__four_peaks_brewing_company_8th_street_brewery,cid__0_brew_factory_name,1.0,1
idx__4155,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4156,tn__10,1,1
tn__10,cid__0_abv,1,1
idx__4156,tt__release_the_hounds,1,1.0
tt__release_the_hounds,cid__0_beer_name,1.0,1
idx__4156,tt__bull_bush_brewery,1,1.0
tt__bull_bush_brewery,cid__0_brew_factory_name,1.0,1
idx__4156,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4157,tn__9,1,1
tn__9,cid__0_abv,1,1
idx__4157,tt__fisherman_s_tea_party,1,1.0
tt__fisherman_s_tea_party,cid__0_beer_name,1.0,1
idx__4157,tt__cape_ann_brewing_company,1,1.0
tt__cape_ann_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4157,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4158,tn__12,1,1
tn__12,cid__0_abv,1,1
idx__4158,tt__ponche,1,1.0
tt__ponche,cid__0_beer_name,1.0,1
idx__4158,tt__5_rabbit_cerveceria,1,1.0
tt__5_rabbit_cerveceria,cid__0_brew_factory_name,1.0,1
idx__4158,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4159,tn__8,1,1
tn__8,cid__0_abv,1,1
idx__4159,tt__carolina_old_392,1,1.0
tt__carolina_old_392,cid__0_beer_name,1.0,1
idx__4159,tt__carolina_brewing_company,1,1.0
tt__carolina_brewing_company,cid__0_brew_factory_name,1.0,1
idx__4159,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4160,tn__8,1,1
tn__8,cid__0_abv,1,1
idx__4160,tt__gramps,1,1.0
tt__gramps,cid__0_beer_name,1.0,1
idx__4160,tt__rhinegeist_brewery,1,1.0
tt__rhinegeist_brewery,cid__0_brew_factory_name,1.0,1
idx__4160,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4161,tt__centurion_barleywine_ale,1,1.0
tt__centurion_barleywine_ale,cid__0_beer_name,1.0,1
idx__4161,tt__golden_city_brewery,1,1.0
tt__golden_city_brewery,cid__0_brew_factory_name,1.0,1
idx__4161,tt__american_barleywine,1,1.0
tt__american_barleywine,cid__0_style,1.0,1
idx__4162,tn__12,1,1
tn__12,cid__0_abv,1,1
idx__4162,tt__john_barleycorn_bourbon_barrel_aged,1,1.0
tt__john_barleycorn_bourbon_barrel_aged,cid__0_beer_name,1.0,1
idx__4162,tt__mad_river_brewing_company,1,1.0
