3#__tn,3$__tt,5$__idx,1$__cid
idx__477,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__478,tt__320_hayes_st,1,1.0
tt__320_hayes_st,cid__addr,1.0,1
idx__478,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__478,tn__478,1,1
tn__478,cid__class,1,1
idx__478,tt__hayes_street_grill,1,1.0
tt__hayes_street_grill,cid__name,1.0,1
idx__478,tn__4158635545,1,1
tn__4158635545,cid__phone,1,1
idx__478,tt__seafood,1,1.0
tt__seafood,cid__type,1.0,1
idx__479,tt__430_broadway,1,1.0
tt__430_broadway,cid__addr,1.0,1
idx__479,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__479,tn__479,1,1
tn__479,cid__class,1,1
idx__479,tt__helmand,1,1.0
tt__helmand,cid__name,1.0,1
idx__479,tn__4153620641,1,1
tn__4153620641,cid__phone,1,1
idx__479,tt__greek_and_middle_eastern,1,1.0
tt__greek_and_middle_eastern,cid__type,1.0,1
idx__480,tt__5322_geary_blvd,1,1.0
tt__5322_geary_blvd,cid__addr,1.0,1
idx__480,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__480,tn__480,1,1
tn__480,cid__class,1,1
idx__480,tt__hong_kong_flower_lounge,1,1.0
tt__hong_kong_flower_lounge,cid__name,1.0,1
idx__480,tn__4156688998,1,1
tn__4156688998,cid__phone,1,1
idx__480,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__481,tt__2332_clement_st,1,1.0
tt__2332_clement_st,cid__addr,1.0,1
idx__481,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__481,tn__481,1,1
tn__481,cid__class,1,1
idx__481,tt__hong_kong_villa,1,1.0
tt__hong_kong_villa,cid__name,1.0,1
idx__481,tn__4157528833,1,1
tn__4157528833,cid__phone,1,1
idx__481,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__482,tt__1521_hyde_st,1,1.0
tt__1521_hyde_st,cid__addr,1.0,1
idx__482,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__482,tn__482,1,1
tn__482,cid__class,1,1
idx__482,tt__hyde_street_bistro,1,1.0
tt__hyde_street_bistro,cid__name,1.0,1
idx__482,tn__4154417778,1,1
tn__4154417778,cid__phone,1,1
idx__482,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__483,tt__1265_battery_st,1,1.0
tt__1265_battery_st,cid__addr,1.0,1
idx__483,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__483,tn__483,1,1
tn__483,cid__class,1,1
idx__483,tt__il_fornaio_levi_s_plaza,1,1.0
tt__il_fornaio_levi_s_plaza,cid__name,1.0,1
idx__483,tn__4159860100,1,1
tn__4159860100,cid__phone,1,1
idx__483,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__484,tt__3345_steiner_st,1,1.0
tt__3345_steiner_st,cid__addr,1.0,1
idx__484,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__484,tn__484,1,1
tn__484,cid__class,1,1
idx__484,tt__izzy_s_steak_chop_house,1,1.0
tt__izzy_s_steak_chop_house,cid__name,1.0,1
idx__484,tn__4155630487,1,1
tn__4155630487,cid__phone,1,1
idx__484,tt__steak_houses,1,1.0
tt__steak_houses,cid__type,1.0,1
idx__485,tt__615_sacramento_st,1,1.0
tt__615_sacramento_st,cid__addr,1.0,1
idx__485,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__485,tn__485,1,1
tn__485,cid__class,1,1
idx__485,tt__jack_s,1,1.0
tt__jack_s,cid__name,1.0,1
idx__485,tn__4159869854,1,1
tn__4159869854,cid__phone,1,1
idx__485,tt__old_san_francisco,1,1.0
tt__old_san_francisco,cid__type,1.0,1
idx__486,tt__5116_geary_blvd,1,1.0
tt__5116_geary_blvd,cid__addr,1.0,1
idx__486,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__486,tn__486,1,1
tn__486,cid__class,1,1
idx__486,tt__kabuto_sushi,1,1.0
tt__kabuto_sushi,cid__name,1.0,1
idx__486,tn__4157525652,1,1
tn__4157525652,cid__phone,1,1
idx__486,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__487,tt__600_5th_ave,1,1.0
tt__600_5th_ave,cid__addr,1.0,1
idx__487,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__487,tn__487,1,1
tn__487,cid__class,1,1
idx__487,tt__katia_s,1,1.0
tt__katia_s,cid__name,1.0,1
idx__487,tn__4156689292,1,1
tn__4156689292,cid__phone,1,1
idx__488,tt__221_powell_st,1,1.0
tt__221_powell_st,cid__addr,1.0,1
idx__488,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__488,tn__488,1,1
tn__488,cid__class,1,1
idx__488,tt__kuleto_s,1,1.0
tt__kuleto_s,cid__name,1.0,1
idx__488,tn__4153977720,1,1
tn__4153977720,cid__phone,1,1
idx__488,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__489,tt__2_new_montgomery_st_at_market_st,1,1.0
tt__2_new_montgomery_st_at_market_st,cid__addr,1.0,1
idx__489,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__489,tn__489,1,1
tn__489,cid__class,1,1
idx__489,tt__kyoya_sheraton_palace_hotel,1,1.0
tt__kyoya_sheraton_palace_hotel,cid__name,1.0,1
idx__489,tn__4155465000,1,1
tn__4155465000,cid__phone,1,1
idx__489,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__490,tt__519_columbus_ave,1,1.0
tt__519_columbus_ave,cid__addr,1.0,1
idx__490,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__490,tn__490,1,1
tn__490,cid__class,1,1
idx__490,tt__l_osteria_del_forno,1,1.0
tt__l_osteria_del_forno,cid__name,1.0,1
idx__490,tn__4159821124,1,1
tn__4159821124,cid__phone,1,1
idx__490,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__491,tt__453_bush_st,1,1.0
tt__453_bush_st,cid__addr,1.0,1
idx__491,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__491,tn__491,1,1
tn__491,cid__class,1,1
idx__491,tt__le_central,1,1.0
tt__le_central,cid__name,1.0,1
idx__491,tn__4153912233,1,1
tn__4153912233,cid__phone,1,1
idx__491,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__492,tt__133_clement_st,1,1.0
tt__133_clement_st,cid__addr,1.0,1
idx__492,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__492,tn__492,1,1
tn__492,cid__class,1,1
idx__492,tt__le_soleil,1,1.0
tt__le_soleil,cid__name,1.0,1
idx__492,tn__4156684848,1,1
tn__4156684848,cid__phone,1,1
idx__492,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__493,tt__607_front_st,1,1.0
tt__607_front_st,cid__addr,1.0,1
idx__493,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__493,tn__493,1,1
tn__493,cid__class,1,1
idx__493,tt__macarthur_park,1,1.0
tt__macarthur_park,cid__name,1.0,1
idx__493,tn__4153985700,1,1
tn__4153985700,cid__phone,1,1
idx__493,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__494,tt__3226_mission_st,1,1.0
tt__3226_mission_st,cid__addr,1.0,1
idx__494,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__494,tn__494,1,1
tn__494,cid__class,1,1
idx__494,tt__manora,1,1.0
tt__manora,cid__name,1.0,1
idx__494,tn__4158616224,1,1
tn__4158616224,cid__phone,1,1
idx__494,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__495,tt__470_green_st,1,1.0
tt__470_green_st,cid__addr,1.0,1
idx__495,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__495,tn__495,1,1
tn__495,cid__class,1,1
idx__495,tt__maykadeh,1,1.0
tt__maykadeh,cid__name,1.0,1
idx__495,tn__4153628286,1,1
tn__4153628286,cid__phone,1,1
idx__495,tt__greek_and_middle_eastern,1,1.0
tt__greek_and_middle_eastern,cid__type,1.0,1
idx__496,tt__ghirardelli_sq,1,1.0
tt__ghirardelli_sq,cid__addr,1.0,1
idx__496,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__496,tn__496,1,1
tn__496,cid__class,1,1
idx__496,tt__mccormick_kuleto_s,1,1.0
tt__mccormick_kuleto_s,cid__name,1.0,1
idx__496,tn__4159291730,1,1
tn__4159291730,cid__phone,1,1
idx__496,tt__seafood,1,1.0
tt__seafood,cid__type,1.0,1
idx__497,tt__246_mcallister_st,1,1.0
tt__246_mcallister_st,cid__addr,1.0,1
idx__497,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__497,tn__497,1,1
tn__497,cid__class,1,1
idx__497,tt__millennium,1,1.0
tt__millennium,cid__name,1.0,1
idx__497,tn__4154879800,1,1
tn__4154879800,cid__phone,1,1
idx__497,tt__vegetarian,1,1.0
tt__vegetarian,cid__type,1.0,1
idx__498,tt__1652_stockton_st,1,1.0
tt__1652_stockton_st,cid__addr,1.0,1
idx__498,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__498,tn__498,1,1
tn__498,cid__class,1,1
idx__498,tt__moose_s,1,1.0
tt__moose_s,cid__name,1.0,1
idx__498,tn__4159897800,1,1
tn__4159897800,cid__phone,1,1
idx__498,tt__mediterranean,1,1.0
tt__mediterranean,cid__type,1.0,1
idx__499,tt__3131_webster_st,1,1.0
tt__3131_webster_st,cid__addr,1.0,1
idx__499,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__499,tn__499,1,1
tn__499,cid__class,1,1
idx__499,tt__north_india,1,1.0
tt__north_india,cid__name,1.0,1
idx__499,tn__4159311556,1,1
tn__4159311556,cid__phone,1,1
idx__499,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__500,tt__1_market_st,1,1.0
tt__1_market_st,cid__addr,1.0,1
idx__500,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__500,tn__500,1,1
tn__500,cid__class,1,1
idx__500,tt__one_market,1,1.0
tt__one_market,cid__name,1.0,1
idx__500,tn__4157775577,1,1
tn__4157775577,cid__phone,1,1
idx__500,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__501,tt__1915_fillmore_st,1,1.0
tt__1915_fillmore_st,cid__addr,1.0,1
idx__501,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__501,tn__501,1,1
tn__501,cid__class,1,1
idx__501,tt__oritalia,1,1.0
tt__oritalia,cid__name,1.0,1
idx__501,tn__4153461333,1,1
tn__4153461333,cid__phone,1,1
idx__501,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__502,tt__500_post_st,1,1.0
tt__500_post_st,cid__addr,1.0,1
idx__502,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__502,tn__502,1,1
tn__502,cid__class,1,1
idx__502,tt__pacific_pan_pacific_hotel,1,1.0
tt__pacific_pan_pacific_hotel,cid__name,1.0,1
idx__502,tn__4159292087,1,1
tn__4159292087,cid__phone,1,1
idx__502,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__503,tt__640_sacramento_st,1,1.0
tt__640_sacramento_st,cid__addr,1.0,1
idx__503,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__503,tn__503,1,1
tn__503,cid__class,1,1
idx__503,tt__palio_d_asti,1,1.0
tt__palio_d_asti,cid__name,1.0,1
idx__503,tn__4153959800,1,1
tn__4153959800,cid__phone,1,1
idx__503,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__504,tt__3011_steiner_st,1,1.0
tt__3011_steiner_st,cid__addr,1.0,1
idx__504,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__504,tn__504,1,1
tn__504,cid__class,1,1
idx__504,tt__pane_e_vino,1,1.0
tt__pane_e_vino,cid__name,1.0,1
idx__504,tn__4153462111,1,1
tn__4153462111,cid__phone,1,1
idx__504,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__505,tt__1015_battery_st,1,1.0
tt__1015_battery_st,cid__addr,1.0,1
idx__505,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__505,tn__505,1,1
tn__505,cid__class,1,1
idx__505,tt__pastis,1,1.0
tt__pastis,cid__name,1.0,1
idx__505,tn__4153912555,1,1
tn__4153912555,cid__phone,1,1
idx__505,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__506,tt__1944_union_st,1,1.0
tt__1944_union_st,cid__addr,1.0,1
idx__506,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__506,tn__506,1,1
tn__506,cid__class,1,1
idx__506,tt__perry_s,1,1.0
tt__perry_s,cid__name,1.0,1
idx__506,tn__4159229022,1,1
tn__4159229022,cid__phone,1,1
idx__506,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__507,tt__631_b_kearny_st,1,1.0
tt__631_b_kearny_st,cid__addr,1.0,1
idx__507,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__507,tn__507,1,1
tn__507,cid__class,1,1
idx__507,tt__r_g_lounge,1,1.0
tt__r_g_lounge,cid__name,1.0,1
idx__507,tn__4159827877,1,1
tn__4159827877,cid__phone,1,1
idx__507,tt__or_415982_3811_asian,1,1.0
tt__or_415982_3811_asian,cid__type,1.0,1
idx__508,tt__558_sacramento_st,1,1.0
tt__558_sacramento_st,cid__addr,1.0,1
idx__508,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__508,tn__508,1,1
tn__508,cid__class,1,1
idx__508,tt__rubicon,1,1.0
tt__rubicon,cid__name,1.0,1
idx__508,tn__4154344100,1,1
tn__4154344100,cid__phone,1,1
idx__508,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__509,tt__1_tillman_pl,1,1.0
tt__1_tillman_pl,cid__addr,1.0,1
idx__509,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__509,tn__509,1,1
tn__509,cid__class,1,1
idx__509,tt__rumpus,1,1.0
tt__rumpus,cid__name,1.0,1
idx__509,tn__4154212300,1,1
tn__4154212300,cid__phone,1,1
idx__509,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__510,tt__1702_post_st,1,1.0
tt__1702_post_st,cid__addr,1.0,1
idx__510,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__510,tn__510,1,1
tn__510,cid__class,1,1
idx__510,tt__sanppo,1,1.0
tt__sanppo,cid__name,1.0,1
idx__510,tn__4153463486,1,1
tn__4153463486,cid__phone,1,1
idx__510,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__511,tt__432_powell_st,1,1.0
tt__432_powell_st,cid__addr,1.0,1
idx__511,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__511,tn__511,1,1
tn__511,cid__class,1,1
idx__511,tt__scala_s_bistro,1,1.0
tt__scala_s_bistro,cid__name,1.0,1
idx__511,tn__4153958555,1,1
tn__4153958555,cid__phone,1,1
idx__511,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__512,tt__108_south_park,1,1.0
tt__108_south_park,cid__addr,1.0,1
idx__512,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__512,tn__512,1,1
tn__512,cid__class,1,1
idx__512,tt__south_park_cafe,1,1.0
tt__south_park_cafe,cid__name,1.0,1
idx__512,tn__4154957275,1,1
tn__4154957275,cid__phone,1,1
idx__512,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__513,tt__4,1,1.0
tt__4,cid__addr,1.0,1
idx__513,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__513,tn__513,1,1
tn__513,cid__class,1,1
idx__513,tt__splendido_embarcadero,1,1.0
tt__splendido_embarcadero,cid__name,1.0,1
idx__513,tn__4159863222,1,1
tn__4159863222,cid__phone,1,1
idx__513,tt__mediterranean,1,1.0
tt__mediterranean,cid__type,1.0,1
idx__514,tt__150_redwood_alley,1,1.0
tt__150_redwood_alley,cid__addr,1.0,1
idx__514,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__514,tn__514,1,1
tn__514,cid__class,1,1
idx__514,tt__stars,1,1.0
tt__stars,cid__name,1.0,1
idx__514,tn__4158617827,1,1
tn__4158617827,cid__phone,1,1
idx__514,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__515,tt__500_van_ness_ave,1,1.0
tt__500_van_ness_ave,cid__addr,1.0,1
idx__515,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__515,tn__515,1,1
tn__515,cid__class,1,1
idx__515,tt__stars_cafe,1,1.0
tt__stars_cafe,cid__name,1.0,1
idx__515,tn__4158614344,1,1
tn__4158614344,cid__phone,1,1
idx__515,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__516,tt__1240_9th_ave,1,1.0
tt__1240_9th_ave,cid__addr,1.0,1
idx__516,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__516,tn__516,1,1
tn__516,cid__class,1,1
idx__516,tt__stoyanof_s_cafe,1,1.0
tt__stoyanof_s_cafe,cid__name,1.0,1
idx__516,tn__4156643664,1,1
tn__4156643664,cid__phone,1,1
idx__516,tt__greek_and_middle_eastern,1,1.0
tt__greek_and_middle_eastern,cid__type,1.0,1
idx__517,tt__3300_geary_blvd,1,1.0
tt__3300_geary_blvd,cid__addr,1.0,1
idx__517,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__517,tn__517,1,1
tn__517,cid__class,1,1
idx__517,tt__straits_cafe,1,1.0
tt__straits_cafe,cid__name,1.0,1
idx__517,tn__4156681783,1,1
tn__4156681783,cid__phone,1,1
idx__517,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__518,tt__601_hayes_st,1,1.0
tt__601_hayes_st,cid__addr,1.0,1
idx__518,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__518,tn__518,1,1
tn__518,cid__class,1,1
idx__518,tt__suppenkuche,1,1.0
tt__suppenkuche,cid__name,1.0,1
idx__518,tn__4152529289,1,1
tn__4152529289,cid__phone,1,1
idx__518,tt__russiangerman,1,1.0
tt__russiangerman,cid__type,1.0,1
idx__519,tt__240_california_st,1,1.0
tt__240_california_st,cid__addr,1.0,1
idx__519,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__519,tn__519,1,1
tn__519,cid__class,1,1
idx__519,tt__tadich_grill,1,1.0
tt__tadich_grill,cid__name,1.0,1
idx__519,tn__4153912373,1,1
tn__4153912373,cid__phone,1,1
idx__519,tt__seafood,1,1.0
tt__seafood,cid__type,1.0,1
idx__520,tt__3235_sacramento_st,1,1.0
tt__3235_sacramento_st,cid__addr,1.0,1
idx__520,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__520,tn__520,1,1
tn__520,cid__class,1,1
idx__520,tt__the_heights,1,1.0
tt__the_heights,cid__name,1.0,1
idx__520,tn__4154748890,1,1
tn__4154748890,cid__phone,1,1
idx__520,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__521,tt__298_gough_st,1,1.0
tt__298_gough_st,cid__addr,1.0,1
idx__521,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__521,tn__521,1,1
tn__521,cid__class,1,1
idx__521,tt__thepin,1,1.0
tt__thepin,cid__name,1.0,1
idx__521,tn__4158639335,1,1
tn__4158639335,cid__phone,1,1
idx__521,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__522,tt__3148_geary_blvd,1,1.0
tt__3148_geary_blvd,cid__addr,1.0,1
idx__522,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__522,tn__522,1,1
tn__522,cid__class,1,1
idx__522,tt__ton_kiang,1,1.0
tt__ton_kiang,cid__name,1.0,1
idx__522,tn__4157524440,1,1
tn__4157524440,cid__phone,1,1
idx__522,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__523,tt__600_montgomery_st,1,1.0
tt__600_montgomery_st,cid__addr,1.0,1
idx__523,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__523,tn__523,1,1
tn__523,cid__class,1,1
idx__523,tt__vertigo,1,1.0
tt__vertigo,cid__name,1.0,1
idx__523,tn__4154337250,1,1
tn__4154337250,cid__phone,1,1
idx__523,tt__mediterranean,1,1.0
tt__mediterranean,cid__type,1.0,1
idx__524,tt__2125_fillmore_st,1,1.0
tt__2125_fillmore_st,cid__addr,1.0,1
idx__524,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__524,tn__524,1,1
tn__524,cid__class,1,1
idx__524,tt__vivande_porta_via,1,1.0
tt__vivande_porta_via,cid__name,1.0,1
idx__524,tn__4153464430,1,1
tn__4153464430,cid__phone,1,1
idx__524,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__525,tt__670_golden_gate_ave,1,1.0
tt__670_golden_gate_ave,cid__addr,1.0,1
idx__525,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__525,tn__525,1,1
tn__525,cid__class,1,1
idx__525,tt__vivande_ristorante,1,1.0
tt__vivande_ristorante,cid__name,1.0,1
idx__525,tn__4156739245,1,1
tn__4156739245,cid__phone,1,1
idx__525,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__526,tt__2257_chestnut_st,1,1.0
tt__2257_chestnut_st,cid__addr,1.0,1
idx__526,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__526,tn__526,1,1
tn__526,cid__class,1,1
idx__526,tt__world_wrapps,1,1.0
tt__world_wrapps,cid__name,1.0,1
idx__526,tn__4155639727,1,1
tn__4155639727,cid__phone,1,1
idx__526,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__527,tt__101_spear_st,1,1.0
tt__101_spear_st,cid__addr,1.0,1
idx__527,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__527,tn__527,1,1
tn__527,cid__class,1,1
idx__527,tt__wu_kong,1,1.0
tt__wu_kong,cid__name,1.0,1
idx__527,tn__4159579300,1,1
tn__4159579300,cid__phone,1,1
idx__527,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__528,tt__427_battery_st,1,1.0
tt__427_battery_st,cid__addr,1.0,1
idx__528,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__528,tn__528,1,1
tn__528,cid__class,1,1
idx__528,tt__yank_sing,1,1.0
tt__yank_sing,cid__name,1.0,1
idx__528,tn__4155414949,1,1
tn__4155414949,cid__phone,1,1
idx__528,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__529,tt__1220_9th_ave,1,1.0
tt__1220_9th_ave,cid__addr,1.0,1
idx__529,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__529,tn__529,1,1
tn__529,cid__class,1,1
idx__529,tt__yaya_cuisine,1,1.0
tt__yaya_cuisine,cid__name,1.0,1
idx__529,tn__4155666966,1,1
tn__4155666966,cid__phone,1,1
idx__529,tt__greek_and_middle_eastern,1,1.0
tt__greek_and_middle_eastern,cid__type,1.0,1
idx__530,tt__1611_post_st,1,1.0
tt__1611_post_st,cid__addr,1.0,1
idx__530,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__530,tn__530,1,1
tn__530,cid__class,1,1
idx__530,tt__yoyo_tsumami_bistro,1,1.0
tt__yoyo_tsumami_bistro,cid__name,1.0,1
idx__530,tn__4159227788,1,1
tn__4159227788,cid__phone,1,1
idx__530,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__531,tt__2000_hyde_st,1,1.0
tt__2000_hyde_st,cid__addr,1.0,1
idx__531,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__531,tn__531,1,1
tn__531,cid__class,1,1
idx__531,tt__zarzuela,1,1.0
tt__zarzuela,cid__name,1.0,1
idx__531,tn__4153460800,1,1
tn__4153460800,cid__phone,1,1
idx__531,tt__mexicanlatin_americanspanish,1,1.0
tt__mexicanlatin_americanspanish,cid__type,1.0,1
idx__532,tt__1658_market_st,1,1.0
tt__1658_market_st,cid__addr,1.0,1
idx__532,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__532,tn__532,1,1
tn__532,cid__class,1,1
idx__532,tt__zuni_cafe_grill,1,1.0
tt__zuni_cafe_grill,cid__name,1.0,1
idx__532,tn__4155522522,1,1
tn__4155522522,cid__phone,1,1
idx__532,tt__mediterranean,1,1.0
tt__mediterranean,cid__type,1.0,1
idx__533,tt__10801_w_pico_blvd,1,1.0
tt__10801_w_pico_blvd,cid__addr,1.0,1
idx__533,tt__west_la,1,1.0
tt__west_la,cid__city,1.0,1
idx__533,tn__534,1,1
tn__534,cid__class,1,1
idx__533,tt__apple_pan_the,1,1.0
tt__apple_pan_the,cid__name,1.0,1
idx__533,tn__3104753585,1,1.0
tn__3104753585,cid__phone,1.0,1
idx__533,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__534,tt__2027_sawtelle_blvd,1,1.0
tt__2027_sawtelle_blvd,cid__addr,1.0,1
idx__534,tt__west_la,1,1.0
tt__west_la,cid__city,1.0,1
idx__534,tn__535,1,1
tn__535,cid__class,1,1
idx__534,tt__asahi_ramen,1,1.0
tt__asahi_ramen,cid__name,1.0,1
idx__534,tn__3104792231,1,1.0
tn__3104792231,cid__phone,1.0,1
idx__534,tt__noodle_shops,1,1.0
tt__noodle_shops,cid__type,1.0,1
idx__535,tt__3345_kimber_dr,1,1.0
tt__3345_kimber_dr,cid__addr,1.0,1
idx__535,tt__westlake_village,1,1.0
tt__westlake_village,cid__city,1.0,1
idx__535,tn__536,1,1
tn__536,cid__class,1,1
idx__535,tt__baja_fresh,1,1.0
tt__baja_fresh,cid__name,1.0,1
idx__535,tn__8054984049,1,1.0
tn__8054984049,cid__phone,1.0,1
idx__535,tt__mexican,1,1.0
tt__mexican,cid__type,1.0,1
idx__536,tt__9882_little_santa_monica_blvd,1,1.0
tt__9882_little_santa_monica_blvd,cid__addr,1.0,1
idx__536,tt__beverly_hills,1,1.0
tt__beverly_hills,cid__city,1.0,1
idx__536,tn__537,1,1
tn__537,cid__class,1,1
idx__536,tt__belvedere_the,1,1.0
tt__belvedere_the,cid__name,1.0,1
idx__536,tn__3107882306,1,1.0
tn__3107882306,cid__phone,1.0,1
idx__536,tt__pacific_new_wave,1,1.0
tt__pacific_new_wave,cid__type,1.0,1
idx__537,tt__1433_third_st_promenade,1,1.0
tt__1433_third_st_promenade,cid__addr,1.0,1
idx__537,tt__santa_monica,1,1.0
tt__santa_monica,cid__city,1.0,1
idx__537,tn__538,1,1
tn__538,cid__class,1,1
idx__537,tt__benita_s_frites,1,1.0
tt__benita_s_frites,cid__name,1.0,1
idx__537,tn__3104582889,1,1.0
tn__3104582889,cid__phone,1.0,1
idx__537,tt__fast_food,1,1.0
tt__fast_food,cid__type,1.0,1
idx__538,tt__515_s_olive_st,1,1.0
tt__515_s_olive_st,cid__addr,1.0,1
idx__538,tt__los_angeles,1,1.0
tt__los_angeles,cid__city,1.0,1
idx__538,tn__539,1,1
tn__539,cid__class,1,1
idx__538,tt__bernard_s,1,1.0
tt__bernard_s,cid__name,1.0,1
idx__538,tn__2136121580,1,1.0
tn__2136121580,cid__phone,1.0,1
