author_1,author_2,author_3,author_4,title,venue,year
laks_v_s_lakshmanan,jian_pei,yan_zhao,nan,qctrees_an_efficient_summary_structure_for_semantic_olap,international_conference_on_management_of_data,2003
saul_schleimer,daniel_s_wilkerson,alex_aiken,nan,winnowing_local_algorithms_for_document_fingerprinting,international_conference_on_management_of_data,2003
rakesh_agrawal,alexandre_evfimievski,ramakrishnan_srikant,nan,information_sharing_across_private_databases,international_conference_on_management_of_data,2003
radu_sion,mikhail_atallah,sunil_prabhakar,nan,rights_protection_for_relational_data,international_conference_on_management_of_data,2003
haixun_wang,sanghyun_park,wei_fan,philip_s_yu,vist_a_dynamic_index_method_for_querying_xml_data_by_tree_structures,international_conference_on_management_of_data,2003
junki_min,myungjae_park,chinwan_chung,nan,xpress_a_queriable_compression_for_xml_data,international_conference_on_management_of_data,2003
qun_chen,andrew_lim,kian_win_ong,nan,dkindex_an_adaptive_structural_summary_for_graphstructured_data,international_conference_on_management_of_data,2003
wei_wang,haifeng_jiang,hongjun_lu,jeffrey_xu_yu,containment_join_size_estimation_models_and_methods,international_conference_on_management_of_data,2003
nikos_mamoulis,nan,nan,nan,efficient_processing_of_joins_on_setvalued_attributes,international_conference_on_management_of_data,2003
curtis_e_dyreson,nan,nan,nan,temporal_coalescing_with_now_granularit_and_incomplete_information,international_conference_on_management_of_data,2003
yunyue_zhu,dennis_shasha,nan,nan,warping_indexes_with_envelope_transforms_for_query_by_humming,international_conference_on_management_of_data,2003
sergey_melnik,erhard_rahm,philip_a_bernstein,nan,rondo_a_programming_platform_for_generic_model_management,international_conference_on_management_of_data,2003
jaewoo_kang,jeffrey_f_naughton,nan,nan,on_schema_matching_with_opaque_column_names_and_data_values,international_conference_on_management_of_data,2003
bin_he,kevin_chenchuan_chang,nan,nan,statistical_schema_matching_across_web_query_interfaces,international_conference_on_management_of_data,2003
antonios_deligiannakis,nick_roussopoulos,nan,nan,extended_wavelets_for_multiple_measures,international_conference_on_management_of_data,2003
stanley_yw_su,chunbo_huang,joachim_hammer,yihua_huang,an_internetbased_negotiation_server_for_ecommerce,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
r_braumandl,m_keidl,a_kemper,d_kossmann,objectglobe_ubiquitous_query_processing_on_the_internet,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
angela_bonifati,stefano_ceri,stefano_paraboschi,nan,active_rules_for_xml_a_new_paradigm_for_eservices,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
anat_eyal,tova_milo,nan,nan,integrating_and_customizing_heterogeneous_ecommerce_applications,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
philippe_pucheral,luc_bouganim,patrick_valduriez,christophe_bobineau,picodbms_scaling_down_database_techniques_for_the_smartcard,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
amr_el_abbadi,gunter_schlageter,kyuyoung_whang,nan,guest_editorial,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
anindya_datta,kaushik_dutta,debra_vandermeer,krithi_ramamritham,an_architecture_to_support_scalable_online_personalization_on_the_web,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
german_shegalov,michael_gillmann,gerhard_weikum,nan,xmlenabled_workflow_management_for_eservices_across_heterogeneous_platforms,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
kaushik_chakrabarti,minos_garofalakis,rajeev_rastogi,kyuseok_shim,approximate_query_processing_using_wavelets,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
rachel_pottinger,alon_halevy,nan,nan,minicon_a_scalable_algorithm_for_answering_queries_using_views,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
kevin_chenchuan_chang,h233ctor_garc237amolina,nan,nan,approximate_query_mapping_accounting_for_translation_closeness,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
jayavel_shanmugasundaram,eugene_shekita,rimon_barr,michael_carey,efficiently_publishing_relational_data_as_xml_documents,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
d_laurent,j_lechtenb246rger,n_spyratos,g_vossen,monotonic_complements_for_independent_data_warehouses,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
alon_y_halevy,nan,nan,nan,answering_queries_using_views_a_survey,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
can_t252rker,michael_gertz,nan,nan,semantic_integrity_support_in_sql1999_and_commercial_objectrelational_database_management_systems,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
sunita_sarawagi,nan,nan,nan,usercognizant_multidimensional_analysis,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
m_tamer_214zsu,nan,nan,nan,new_partnership_with_acm_and_update_on_the_journal,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2003
a_sheth,s_thacker,s_patel,nan,complex_relationships_and_knowledge_discovery_support_in_the_infoquilt_system,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2003
paul_grefen,jochem_vonk,peter_apers,nan,global_transaction_support_for_workflow_management_systems_from_formal_specification_to_practical_implementation,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
erhard_rahm,philip_a_bernstein,nan,nan,a_survey_of_approaches_to_automatic_schema_matching,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
b_medjahed,b_benatallah,a_bouguettaya,a_h_h_ngu,businesstobusiness_interactions_issues_and_enabling_technologies,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2003
lukasz_golab,m_tamer_214zsu,nan,nan,issues_in_data_stream_management,acm_sigmod_record,2003
v_s_verykios,g_v_moustakides,m_g_elfeky,nan,a_bayesian_decision_model_for_cost_optimal_record_matching,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2003
y_cui,j_widom,nan,nan,lineage_tracing_for_general_data_warehouse_transformations,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2003
debajyoti_mukhopadhyay,debasis_giri,sanasam_ranbir_singh,nan,an_approach_to_confidence_based_page_ranking_for_user_oriented_web_search,acm_sigmod_record,2003
alberto_donofrio,elaheh_pourabbas,nan,nan,modelling_temporal_thematic_map_contents,acm_sigmod_record,2003
nenad_jukic,svetlozar_nestorov,susan_vrbsky,nan,closing_the_key_loophole_in_mls_databases,acm_sigmod_record,2003
georg_gottlob,christoph_koch,reinhard_pichler,nan,xpath_processing_in_a_nutshell,acm_sigmod_record,2003
karl_aberer,nan,nan,nan,book_reviews,acm_sigmod_record,2003
karl_aberer,nan,nan,nan,book_review_column,acm_sigmod_record,2003
leslie_d_fife,le_gruenwald,nan,nan,research_issues_for_data_communication_in_mobile_adhoc_network_database_systems,acm_sigmod_record,2003
coral_calero,mario_piattini,francisco_ruiz,nan,towards_a_database_body_of_knowledge_a_study_from_spain,acm_sigmod_record,2003
nan,nan,nan,nan,database_principles,acm_sigmod_record,2003
nan,nan,nan,nan,book_reviews,acm_sigmod_record,2003
nan,nan,nan,nan,reports,acm_sigmod_record,2003
nan,nan,nan,nan,special_topic_section_on_peer_to_peer_data_management,acm_sigmod_record,2003
nan,nan,nan,nan,standards,acm_sigmod_record,2003
nan,nan,nan,nan,book_reviews,acm_sigmod_record,2003
nan,nan,nan,nan,special_section_on_sensor_network_technology_and_sensor_data_managment,acm_sigmod_record,2003
objectivity,nan,nan,nan,objectivity_industrial_exhibit,very_large_data_bases,1998
nan,nan,nan,nan,author_index,very_large_data_bases,2000
vernon_hoffner,nan,nan,nan,fundamentals_of_data_warehouses_2nd_revised_and_extended_edition,acm_sigmod_record,2003
dale_a_stirling,nan,nan,nan,information_rules,acm_sigmod_record,2003
nan,nan,nan,nan,ordering_informatio_conference_organizer_program_committee_additional_reviewer_additional_demonstrations_reviewer_sponsor_vldb_endowmen_prefac_foreword,very_large_data_bases,2000
carsten_blecken,nan,nan,nan,media360_workflowimplementing_a_workflow_engine_inside_a_database,very_large_data_bases,2000
adam_blum,nan,nan,nan,microsoft_english_query_75_automatic_extraction_of_semantics_from_relational_databases_and_olap_cubes,very_large_data_bases,1999
chris_pound,nan,nan,nan,in_cyber_space_no_one_can_hear_you_scream,very_large_data_bases,1999
chebel_mina,nan,nan,nan,mapinfo_spatialware_a_spatial_information_server_for_rdbms,very_large_data_bases,1998
amy_pogue,nan,nan,nan,oracle_industrial_exhibit,very_large_data_bases,1998
nan,nan,nan,nan,special_issue_on_persistent_object_systems,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,1995
felicity_george,nan,nan,nan,dms_a_parallel_data_mining_server,very_large_data_bases,1998
jos233_blakeley,nan,nan,nan,surveys,acm_sigmod_record,2001
nan,nan,nan,nan,systems_and_prototypes,acm_sigmod_record,2001
jos233_blakeley,nan,nan,nan,surveys,acm_sigmod_record,2002
nan,nan,nan,nan,special_section_on_advanced_xml_data_processing,acm_sigmod_record,2001
subbarao_kambhampati,craig_a_knoblock,nan,nan,information_integration_on_the_web_a_view_from_ai_and_databases_report_on_iiweb03,acm_sigmod_record,2003
jeanluc_hainaut,nan,nan,nan,research_in_database_engineering_at_the_university_of_namur,acm_sigmod_record,2003
paolo_giorgini,nan,nan,nan,agentoriented_software_engineering_report_on_the_4th_aose_workshop_aose_2003,acm_sigmod_record,2003
amihai_motro,troels_andreasen,nan,nan,report_on_fqas_2002_fifth_international_conference_on_flexible_query_answering_systems,acm_sigmod_record,2003
a_r_dasgupta,nan,nan,nan,large_databases_for_remote_sensing_and_gis,very_large_data_bases,1996
kenneth_r_jacobs,nan,nan,nan,innovation_in_database_management_computer_science_vs_engineering,very_large_data_bases,1997
brad_hammond,nan,nan,nan,using_referential_integrity_to_easily_define_consistent_subset_replicas,very_large_data_bases,1996
m_moni,nan,nan,nan,disnicplan_a_nicnet_based_distributed_database_for_microlevel_planning_in_india,very_large_data_bases,1996
karlheinz_hess,nan,nan,nan,very_large_databases_in_a_commercial_application_environment,very_large_data_bases,1996
sanket_atal,nan,nan,nan,the_xps_approach_to_loading_and_unloading_terabyte_databases,very_large_data_bases,1996
david_vaskevitch,nan,nan,nan,very_large_databases_how_larg_how_different,very_large_data_bases,1995
hannes_spintzik,nan,nan,nan,informixonline_xps_a_dynamically_scalable_rdbms_for_open_parallel_platforms,very_large_data_bases,1995
pierrepaul_sondag,nan,nan,nan,the_semantic_web_paving_the_way_to_the_knowledge_society,very_large_data_bases,2001
luciana_duranti,nan,nan,nan,the_longterm_preservation_of_authentic_electronic_records,very_large_data_bases,2001
serge_novaretti,nan,nan,nan,french_government_activity_in_the_conservation_of_data_and_electronic_documents,very_large_data_bases,2001
mario_gentili,nan,nan,nan,italian_electronic_identity_card_principle_and_architecture,very_large_data_bases,2001
egbertjan_sol,nan,nan,nan,ambient_intelligence_with_the_ubiquitous_networ_the_embedded_computer_devices_and_the_hidden_databases_abstract,very_large_data_bases,2001
nam_huyn,nan,nan,nan,scientific_olap_for_the_biotech_domain,very_large_data_bases,2001
vadim_draluk,nan,nan,nan,discovering_web_services_an_overview,very_large_data_bases,2001
dave_liles,nan,nan,nan,the_zero_latency_enterprise,very_large_data_bases,2000
laks_v_s_lakshmanan,carson_kaisang_leung,raymond_t_ng,nan,efficient_dynamic_mining_of_constrained_frequent_sets,acm_transactions_on_database_systems_tods,2003
junghoo_cho,hector_garciamolina,nan,nan,effective_page_refresh_policies_for_web_crawlers,acm_transactions_on_database_systems_tods,2003
jan_chomicki,nan,nan,nan,preference_formulas_in_relational_queries,acm_transactions_on_database_systems_tods,2003
yanlei_diao,mehmet_altinel,michael_j_franklin,hao_zhang,path_sharing_and_predicate_evaluation_for_highperformance_xml_filtering,acm_transactions_on_database_systems_tods,2003
gisli_r_hjaltason,hanan_samet,nan,nan,indexdriven_similarity_search_in_metric_spaces,acm_transactions_on_database_systems_tods,2003
c_j_date,nan,nan,nan,edgar_f_codd_a_tribute_and_personal_memoir,acm_sigmod_record,2003
alice_h_muntz,christian_t_ramiller,nan,nan,a_requirementbased_approach_to_data_modeling_and_reengineering,very_large_data_bases,1994
richard_snodgrass,nan,nan,nan,developments_at_acm_tods,acm_sigmod_record,2003
yoko_maeda,motomichi_toyama,nan,nan,actiview_adaptive_data_presentation_using_supersql,very_large_data_bases,2001
vijay_kumar,nan,nan,nan,sensor_the_atomic_computing_particle,acm_sigmod_record,2003
rune_hjelsvold,roger_midtstraum,nan,nan,modelling_and_querying_video_data,very_large_data_bases,1994
jun_yang,jennifer_widom,nan,nan,incremental_computation_and_maintenance_of_temporal_aggregates,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2003
lidan_shou,jason_chionh,zhiyong_huang,yixin_ruan,walking_through_a_very_large_virtual_environment_in_realtime,very_large_data_bases,2001
vijay_atluri,anupam_joshi,yelena_yesha,nan,guest_editorial,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2003
tirthankar_lahiri,vinay_srihari,wilson_chan,n_macnaughton,cache_fusion_extending_shareddisk_clusters_with_shared_caches,very_large_data_bases,2001
a_maedche,b_motik,l_stojanovic,nan,managing_multiple_and_distributed_ontologies_on_the_semantic_web,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2003
ning_an,anand_sivasubramaniam,narayanan_vijaykrishnan,mahmut_t_kandemir,analyzing_energy_behavior_of_spatial_access_methods_for_memoryresident_data,very_large_data_bases,2001
anhai_doan,jayant_madhavan,robin_dhamankar,pedro_domingos,learning_to_match_ontologies_on_the_semantic_web,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2003
